bins,Time,lon,pdens,adens,pvel,avel,Ahe,vap,B,radius,BrR2,mag,edens,ed,Br,Bt,Bn,vr,vt,vn,vA,MA
146,2022-02-25 23:51:39.692307712,146.5386247862072,3.8302017980501786,0.02854153486692877,376.34235707958703,555.9173428962704,0.008234235905533847,179.6453991983017,597.6855004869086,0.06549444142586461,2.269030369269744,2.269030369269744,4.323173034689408,1007.8856858264473,529.0505238469907,-51.03089900884171,88.72264242870769,376.34235707958703,-51.27056208724109,-66.53259219953962,426.5676384232551,0.8824526950702334
147,2022-02-26 00:12:47.705882368,147.48932679787464,4.313068463019292,0.028685791859374338,378.4147146695951,542.9732469556914,0.006987735110920241,164.55853228609627,588.4415533404269,0.0658065266409107,2.3902309239253516,2.3902309239253516,4.292016709819054,991.1215976195826,551.9670094243103,-7.963016053126154,45.681235122506074,378.4147146695951,-62.43120916189967,-24.189128838114335,423.4711143379981,0.8936801726179935
148,2022-02-26 00:35:18.941176576,148.4912318412934,5.131279220133491,0.03777756712630175,351.6410176438757,515.2970078106697,0.007861102237262586,163.655990166794,572.5666543403995,0.06615097487806298,2.29430148604846,2.29430148604846,5.133771685225703,1172.9740907978266,524.373775266831,-58.83091448902657,40.84242789645778,351.6410176438757,-42.16944515428546,-32.69942836639757,379.87644632883644,0.9273572548107899
149,2022-02-26 01:00:08.185185280,149.58174433274527,4.074201928709049,0.03505370475216042,368.6310295767196,546.6260412610229,0.009520865414141093,177.99501168430336,578.577315327959,0.06654453788862275,2.1376196277692863,2.1376196277692863,5.306080687771348,1198.295203634027,482.7474956415324,-225.33675583856697,139.93544089950427,368.6310295767196,27.83852701301427,-100.10776098942313,378.6612104524745,0.9730787114743658
150,2022-02-26 01:21:24.000000000,150.50424885085144,6.758269849197983,0.06381006589369168,305.4001732353295,443.94529354497354,0.00960447979875047,138.54512030964406,575.4468489867506,0.06689311377507118,2.364899519038472,2.364899519038472,6.118557439310837,1367.1286106862965,528.5772065402261,-10.8615442156763,-2.423205398244959,305.4001732353295,-29.303630545429534,-3.6223194481234975,353.39215223568783,0.8670746447942754
151,2022-02-26 01:44:31.000000000,151.49468658447222,6.022025563134357,0.03997847744517886,319.11262675266175,453.5187152644203,0.006644228973419353,134.4060885117585,569.2668972299048,0.06728359986401856,2.376918385959073,2.376918385959073,5.378138196984165,1188.1557872857838,525.0142067017995,-53.69168598638159,56.02568429320543,319.11262675266175,-23.101217841301626,-33.92665175951504,374.49953392220556,0.8520553348859833
152,2022-02-26 02:08:16.000000000,152.49857727387328,4.913880012108627,0.02533667977472115,304.4095220756437,430.9350737502848,0.005311187484979386,126.52555167464114,568.4884376068909,0.06769701617607404,2.4839198532575217,2.4839198532575217,4.724629172820196,1030.9873991546294,542.0097259541681,-52.495306776202646,-29.31855421827846,304.4095220756437,-30.97553597007018,22.432485372195828,401.21061561368293,0.7590378950272394
153,2022-02-26 02:32:20.000000000,153.5015166084632,5.0686120520479,0.03266775978386718,303.02108778024603,429.26730175381635,0.00667237834536497,126.24621397357029,565.2221073462682,0.0681282341463685,2.3839728735813237,2.3839728735813237,5.063291647092887,1090.6528825898333,513.6786398249591,-102.14862974577113,50.00427106736548,303.02108778024603,2.7233190034614942,-40.03175503280246,388.3464588113688,0.7823332318159817
154,2022-02-26 02:56:43.000000000,154.502728756149,6.37382683640872,0.04086204764956423,313.63397590159843,444.7481110863581,0.006485050140461741,131.12575644544344,546.7132108182692,0.06857743547072762,2.3089494946402467,2.3089494946402467,5.508126690882055,1171.2752919397342,490.9220684883362,73.34261188240639,-94.95837639328418,313.63397590159843,-76.71142661382228,55.04910419767066,361.91833313175005,0.8667447509595329
155,2022-02-26 03:21:30.000000000,155.5047146629482,6.033914710565648,0.040658773951231464,290.3354991769196,410.51855473171565,0.006923162104417156,120.1830555547961,543.0529262259457,0.06904629761095621,2.3456515888594693,2.3456515888594693,5.5166561627510795,1157.141737567635,492.06476867861556,-56.93202229328921,56.976655065460484,290.3354991769196,-8.459661498450103,-31.393232147532128,361.71168775302294,0.8022196031169377
156,2022-02-26 03:46:26.000000000,156.49689102804692,6.35099029940919,0.042703535230838134,291.2594197895022,439.5092183571429,0.006811452674352378,148.24979856764068,526.0828712625988,0.06953014034735061,2.460345258613864,2.460345258613864,5.600367993450371,1158.4318966031838,508.9561834874261,-34.01765546957587,49.54268342645671,291.2594197895022,-21.261979346933334,-29.97694693713799,350.78215391978415,0.8349479143817966
157,2022-02-26 04:12:05.000000000,157.500787005184,6.149645522305708,0.046144172791504845,325.76908362210963,500.00875131401125,0.007993860995904075,174.23966769190162,497.5651550174448,0.0700402061192634,2.286542975768046,2.286542975768046,6.521617852522633,1329.319782116496,466.157013391388,-58.18113130801166,-2.1720444698810817,325.76908362210963,-17.764354596798015,-18.20836854999818,309.2611440740099,1.053897408693287
158,2022-02-26 04:38:14.400000000,158.50697211800565,5.948412934195074,0.03661510791724087,366.6253507995862,522.9382146411165,0.006105061786856742,156.33662144447152,502.8948218143396,0.07057275376194659,2.3653939439866045,2.3653939439866045,5.5918594732907305,1123.665489068299,474.9215165122434,11.193596276438203,-3.7787968950029636,366.6253507995862,-55.50563668228682,-8.9320450201714,346.39597342735783,1.057998367634336
159,2022-02-26 05:04:20.000000000,159.49293086382784,4.367258850072785,0.028938256688402168,418.66224550216447,604.116716512987,0.006982673810459304,185.4544710108225,497.15163302303915,0.07111612061618681,2.308722063704535,2.308722063704535,4.3601556490666225,862.1170180956251,456.53969963124587,-28.41651410641224,31.433365606615364,418.66224550216447,-60.51835822896104,-28.193365027865802,383.6619470015212,1.0913455357038684
160,2022-02-26 05:31:27.048780544,160.49882684797603,3.8784779160826783,0.028182904090040636,437.2925090665189,616.6996458736141,0.007738136087509533,179.40713680709536,495.02985631383376,0.07169316892486788,2.2313416882831985,2.2313416882831985,4.388240266165291,853.7838566678439,434.0575654186756,-89.6309455752378,34.627788481861224,437.2925090665189,-33.360514172283814,-40.41692237349002,383.822241500048,1.1395611952847085
161,2022-02-26 05:59:00.837837824,161.5015712717917,3.806897722020588,0.023604807148189914,412.7423345282555,554.8881254742015,0.006430693013402926,142.14579094594595,488.66001282485496,0.07229214670078524,2.408256586694627,2.408256586694627,4.2936530364680445,821.6104193714058,460.787431280529,-47.99421006102678,-51.327028364847735,412.7423345282555,-50.63178675228501,20.76681023555283,386.24911642902134,1.0690830037669101
162,2022-02-26 06:26:59.000000256,162.49924067779617,4.458937955661327,0.025026804039658693,367.5650542686869,509.3842258464647,0.005701196997444787,141.81917157777778,488.23988260983765,0.07291211993031352,2.494650470878197,2.494650470878197,4.331761976962688,814.8083728680382,469.24519678136556,-45.064389793199965,16.63354759579375,367.5650542686869,-24.860331189324647,-30.081268348078787,387.64143590985867,0.9486610723094668
163,2022-02-26 06:56:15.636363520,163.5217407721442,6.10750582568972,0.030631657272264388,424.945205642562,609.3072383884297,0.005312815946217458,184.36203274586777,449.40639544969076,0.07357387914187172,2.1310679846546248,2.1310679846546248,5.657255950344358,1044.9032631168354,393.8253507677062,11.564790023749856,-13.797980113813265,424.945205642562,-70.39527398338844,-18.53934986685124,315.5870915568351,1.3508525586560411
164,2022-02-26 07:26:03.195121920,164.53981020150533,7.4237750250501255,0.03479739081322935,374.2540304944568,546.2794701396896,0.004997939444503919,172.0254396452328,432.74313344280665,0.07426009399226387,2.192120304283379,2.192120304283379,6.345100127199282,1150.3714460593148,397.4673408889532,7.5458198490154755,3.644527653554033,374.2540304944568,-59.98652028379158,-23.09483262781818,289.50791933693193,1.2923634379711164
165,2022-02-26 07:54:42.000000000,165.49722078521418,8.590442417515286,0.036565323701327104,344.2369989829545,484.27387358333334,0.004367082383556727,140.0368746003788,426.0235679981397,0.07493165477724882,2.210036012959607,2.210036012959607,7.276109260164642,1295.8635762431952,393.62166175083104,23.76590852129379,8.073225398969157,344.2369989829545,-49.88973001564394,-12.714174982662877,268.16567609583626,1.2840463983257937
166,2022-02-26 08:24:35.434782720,166.47432782262416,9.676788062023594,0.04149046725484743,360.76716628063247,482.35255226877473,0.0043371085125007754,121.58538598814229,414.85006976534856,0.07564393852037632,1.831221675657213,1.831221675657213,8.290018426271887,1448.8494220883895,319.8739963678697,58.73007381690616,-39.83270515690351,360.76716628063247,-59.513151177509876,9.815327150770752,247.18128779302305,1.4624152162893265
167,2022-02-26 08:56:46.000000000,167.50121749773535,10.17581663413637,0.040879784122374446,335.0465567230303,459.0651286608081,0.004066983350791499,124.0120187211111,403.6664447424889,0.0764234571631145,2.1526176012867073,2.1526176012867073,7.836945277698188,1342.1192806665827,368.5543732295223,67.58872661582515,48.542870391344564,335.0465567230303,-54.36180277916364,-19.841476846062626,249.71362082600888,1.342042979180625
168,2022-02-26 09:27:40.793103360,168.46360814199386,18.05856951855228,0.15043847113149583,225.38042031974922,270.63401069278996,0.0072878610576933775,45.719244717868335,410.17001174593736,0.07718425863737968,2.309015292209969,2.309015292209969,12.839195507246378,2150.6897227759264,387.74604249940546,30.505798861004244,-52.60189289923801,225.38042031974922,-7.395818424253918,17.077090014771162,213.29667773817297,1.056394304975332
169,2022-02-26 10:04:57.650000128,169.59417211520343,17.906963281273246,0.09844386966177109,187.08157461363638,206.4023506386364,0.005250540202548533,19.973178434090908,413.032396799515,0.07811597800340182,2.448571745165173,2.448571745165173,12.249996080981854,2009.6327962362939,401.1700663672347,-6.41946225616835,-20.858153343207523,187.08157461363638,4.781537438374864,7.681525723165909,211.82566540846673,0.8932786307917565
170,2022-02-26 10:35:53.775510272,170.50643643836224,13.700235027749333,0.06874320406553086,195.89562137847864,226.16592648237477,0.004917063549163767,30.540214562152137,422.5912282175163,0.07890088642738576,2.5581672186595887,2.5581672186595887,9.674436339457749,1554.6849721648439,410.93490619878133,-56.373028812470885,9.283216031593245,195.89562137847864,21.360655752745828,-2.0001237369424856,247.32228224191212,0.8035532270144639
171,2022-02-26 11:10:30.333333248,171.50083530167336,12.695106128231252,0.08827273136461054,230.52700185026737,280.9644312691622,0.007338156666469676,50.485355622103384,389.5909715950604,0.07979046875648727,2.271765112908548,2.271765112908548,10.483774096423454,1646.3701176850045,356.87142040447446,-84.48494155111362,-26.962143200394475,230.52700185026737,18.92009563921212,6.60000961433155,217.78231582460154,1.061985333589309
172,2022-02-26 11:46:34.222222080,172.50783032184813,12.848364299193484,0.08750296007529491,253.21849405892257,315.1972508939394,0.006878905533322706,61.97875683501684,382.91032023574166,0.08072975642857748,2.1760270409407565,2.1760270409407565,9.808012933438603,1505.7829085256906,333.74215874717896,-45.5000253265615,33.42373596466741,253.21849405892257,3.425293024705388,-21.40606709119192,224.4286178149959,1.134770331180921
173,2022-02-26 12:23:28.413793280,173.50791510584008,12.400593181376143,0.09062300326893177,244.19106973040752,313.29297250626956,0.0073320359036655345,69.10190277586207,380.0980290903515,0.08170314047472049,2.4507919201953032,2.4507919201953032,8.963557079995432,1343.0823176225897,367.154776443664,-21.5566254741805,-13.367308392138908,244.19106973040752,-6.803464802547806,2.6366902025584644,235.24597443618913,1.038962994479972
174,2022-02-26 13:01:33.000000000,174.50832127493675,9.870628490891814,0.07349505585337615,269.0100687883755,354.99206394932935,0.007460005773759475,85.9819951609538,373.0265676580174,0.08271960970488319,2.482918526797171,2.482918526797171,7.377426688703374,1078.3440408918486,362.8695711672826,-18.826310882043575,-7.151208589955093,269.0100687883755,-17.159365898252904,-3.145028278707899,257.4986097589242,1.0451520374185015
175,2022-02-26 13:40:49.000000000,175.50739437723422,8.538000882584512,0.06194033382369311,288.82727518326124,380.9093688369408,0.007355230017290741,92.08209365367965,364.08231067040845,0.08377991040306433,2.3959079309400244,2.3959079309400244,6.978235745682028,994.2687089473648,341.4189968911943,-35.29913822890305,-3.567359427486107,288.82727518326124,-15.709372779819049,-15.503131697874458,261.5908624975163,1.1042302877659718
176,2022-02-26 14:19:43.745762816,176.46576961269133,8.44395891649356,0.058212243855210705,292.234705422188,393.63880424653314,0.007061846592340079,101.40409882434516,361.8977409982444,0.08484184251729035,2.3384556397264893,2.3384556397264893,6.687932764688622,929.3244227887908,324.9486940675702,-6.955084718289064,20.588058031160593,292.234705422188,-38.16771307187982,-31.396662244063176,269.17130561560595,1.0863978426692038
177,2022-02-26 15:03:28.000000000,177.50587325890933,6.67704730140906,0.05168973255891468,293.69743749331553,412.52915499305556,0.008001759409007644,118.81509674810606,356.02510739306456,0.08604794844837066,2.4267696012086133,2.4267696012086133,6.014054993836909,812.3369272714224,327.7805967958338,-74.73313365441618,36.59985362570374,293.69743749331553,-3.6470620423210036,-52.346280468265,283.09873998607804,1.038134698907578
178,2022-02-26 15:47:12.478260736,178.50843869580532,7.409394908772086,0.06124577957926424,291.21896214492756,411.7810487760211,0.008678479451637982,120.56208663109354,343.06044342495903,0.08726617644352606,2.4340339328900984,2.4340339328900984,6.19111296525266,812.8428700637215,319.6149309365741,-30.990402824184898,25.89521311975993,291.21896214492756,-27.155009669807644,-52.267871037521736,272.6588611642493,1.068059329963052
179,2022-02-26 16:32:27.000000000,179.50692663829332,9.155032217099341,0.1270867392867823,270.8412998393524,377.3595772079701,0.013707392966521353,106.51827736861767,323.79677114705436,0.08853785038888119,2.407556971261106,2.407556971261106,7.695530575138597,980.8239773411491,307.2328829553036,-50.78946029936199,-4.9390126811358295,270.8412998393524,-3.3235854924358654,-23.89058676480324,236.02076659215203,1.1582214839892555
180,2022-02-26 17:19:49.297297152,180.5117719730732,9.3834990399206,0.17276742681597246,291.9245051179361,402.13368507002457,0.019401758158515938,110.23303041891891,304.1123745711158,0.08988096236663849,2.1017354336731024,2.1017354336731024,8.83458915751264,1093.3776571488045,260.23533748581957,-77.60550511729659,9.675967901458904,291.9245051179361,3.928933682157248,-35.593087184917685,208.58547629220945,1.4044380795283111
181,2022-02-26 18:08:43.000000000,181.50699708821654,9.372342752680822,0.16815102411027127,294.9997503693901,381.0804716674338,0.018964666819116363,86.08072129804373,297.13403887309727,0.09127850953305867,1.9285175825067171,1.9285175825067171,9.322362469254703,1118.7176636191755,231.78969762665625,-83.33982476326528,-26.19120161204123,294.9997503693901,7.236361634689299,-11.406345786670887,201.3279431729276,1.4661264775649419
182,2022-02-26 18:56:50.366666496,182.44627287673754,12.201938433111156,0.19696243427364282,294.3087675136364,380.62963042575757,0.01660980361194697,86.3208629121212,294.1277093113027,0.09266405932642464,2.0577970279752353,2.0577970279752353,9.372688600896023,1091.8919951424646,239.5637034559208,20.38848870356708,-22.2803840860348,294.3087675136364,-36.39284878781061,-9.87813279919091,201.70240809549284,1.4600036519017359
183,2022-02-26 19:54:21.191780608,183.51875933701044,10.435507549472645,0.17139373071650402,299.5812958978829,370.269859630137,0.016993261020765163,70.71780305977583,293.18983519912206,0.09433164219435759,2.0180555592403273,2.0180555592403273,9.110630824579088,1023.9843803175614,226.69129691646748,-29.28928862158811,-64.29819681170268,299.5812958978829,-12.761875454575343,16.42969005097136,207.62922009791458,1.4455593578394477
184,2022-02-26 20:52:12.735848960,184.54459204448375,11.634644926372383,0.19367566723502042,264.6043654372022,334.52964520754716,0.01682726934357368,69.92527977034496,294.28909674393225,0.09602059408788814,2.562698727813709,2.562698727813709,8.566242255627767,929.410288277122,277.9325369951987,-53.13014635858313,40.61740916920826,264.6043654372022,8.030313011947399,-36.65846774806442,218.82418368891172,1.210260062825846
185,2022-02-26 21:47:07.775000064,185.4715984776223,10.752758845489154,0.1780348640909833,279.21485029772725,347.0788237511364,0.016668475497294836,67.8639734534091,278.888098723785,0.09763272940209548,2.3358680071215008,2.3358680071215008,8.418299042295871,883.3926420030799,245.0642246867978,-79.80797160251772,72.67750451821769,279.21485029772725,19.104269956551136,-50.52046140514773,212.56062314368432,1.313904545745159
186,2022-02-26 22:43:44.333333248,186.3823381519535,11.609828361343329,0.16712285723587278,295.9533419122807,360.9261285869219,0.014648106862262918,65.00960649282297,264.99513109328285,0.09930243904773571,2.1297136241536263,2.1297136241536263,8.418609419849911,853.2132098484157,216.04312840233487,-42.40080512309121,95.41983221040279,295.9533419122807,5.405951883157894,-60.640721797958534,207.4494386099171,1.4400980984404166
187,2022-02-27 00:05:51.632911360,187.62403729837877,9.82986874522035,0.1549389687771037,286.32345771538166,359.5607120103568,0.01610659747310702,73.22591413578827,247.24347361175802,0.10173695832291889,2.4998724687472604,2.4998724687472604,7.673773710157257,741.4544520401266,241.59200035683318,-26.983795956244112,-2.739818882679737,286.32345771538166,-0.4502965613109705,-11.80248553645792,205.72867616211644,1.3919439257114583
188,2022-02-27 01:08:10.875000064,188.50634437676186,7.812886184382164,0.13860131431167222,284.02344751251184,352.9082415160473,0.018052354608384023,68.8847940035355,244.32126993793128,0.10359243159958699,2.4976026858013625,2.4976026858013625,7.3723618072931325,687.2572900304523,232.70792066189242,-58.980809055202066,5.554052758623864,284.02344751251184,16.884779804571586,-22.33658415219259,211.2927635985355,1.345907633707334
189,2022-02-27 02:21:33.333333504,189.48576064927093,6.658731759123147,0.09795156006375996,266.2835051129338,333.6600729011734,0.014878840411275641,67.37500666188197,243.513969819896,0.10578349192250786,2.646369311858112,2.646369311858112,6.047918447217246,540.8251584205768,236.5293177512889,-16.337630783121377,22.296581283497776,266.2835051129338,-1.7256156642917713,-30.633184630085758,237.95341103801616,1.1194696285365902
190,2022-02-27 03:45:20.632000000,190.52724062781573,6.410488244472394,0.08090709689899285,287.37868026941413,364.411441666,0.01287185174505627,77.03393043436363,230.1431897588466,0.10829220076054158,2.5480665356608396,2.5480665356608396,6.032176320894079,514.5334298253728,217.25755896064317,16.065704207273495,-13.488648129199728,287.37868026941413,-24.240227125571476,-8.540257812237037,229.9021508667133,1.250408718369832
191,2022-02-27 05:10:33.000000000,191.50784329450536,6.556598641992772,0.07454557506278885,269.8425595899555,334.6709612104259,0.011321437406749365,64.82840162047044,223.2451025708047,0.11084816348313786,2.6721176569094864,2.6721176569094864,5.643950302816072,459.66116616222934,217.40364841158242,-8.479539639916684,12.530831642335746,269.8425595899555,-2.204340306749841,-22.193882593480353,236.29025510230687,1.1453728879485097
192,2022-02-27 06:43:39.550724608,192.49526959882718,10.405758603784447,0.04998982612769679,224.76993102635046,244.74635322266138,0.004960856235531175,20.06472216864295,215.37028986993738,0.11364405471588322,2.7702277800664983,2.7702277800664983,7.536800939523658,583.6774942499356,214.54426567503342,-4.677652679117895,-4.083911399565873,224.76993102635046,4.577749478954545,-1.026818930837286,203.632599304696,1.10804766379682
193,2022-02-27 08:34:44.262295296,193.5664438922202,15.535231343850224,0.12463126221867506,208.62956737406856,228.49478497839047,0.007973566264872136,19.921920818926974,175.80719025203106,0.11697999928891208,1.68400564879212,1.68400564879212,12.224965539034809,892.4290403577552,123.80231351786611,-85.83603798178387,17.205399686344975,208.62956737406856,13.090493193037034,-8.322539929960508,135.39868530426946,1.5808731504513676
194,2022-02-27 10:13:17.863636480,194.42736058706697,14.036783807926978,0.11962834318959177,219.4877921887052,248.516617696281,0.008411320865888111,29.06825892355372,159.08603344750827,0.11993759774139257,1.6493184608880647,1.6493184608880647,11.281390927081864,785.5536098385573,114.40568813567216,-82.50559155267331,0.7184895517199952,219.4877921887052,10.5784447311219,2.2110065729082646,131.70495930688637,1.7117345425122559
195,2022-02-27 12:08:29.880596992,195.3352913316683,17.47338863817391,0.17960042368527815,225.53996443351423,241.2709904145183,0.0104992962488094,15.731049237449117,149.62574682677422,0.1233886598872256,1.030259627918462,1.030259627918462,13.7047592816279,899.867107874451,68.00848226297903,-95.08505988000174,46.98229452918525,225.53996443351423,16.55426580347151,-19.307393459734733,113.11442918924345,2.0036450990997325
196,2022-02-27 15:10:02.072727296,196.565545359543,15.741491892185614,0.16791293815086833,242.55107495950412,276.1528290016529,0.010695409252237543,33.60175404214876,137.72317579329038,0.12880703440727712,1.2794544597334683,1.2794544597334683,12.31902430060877,743.0131820703184,76.88034896836356,-79.05746973871737,-1.1040139459150875,242.55107495950412,7.342788297335951,-0.25798647797768604,114.59097579093681,2.1242543635837525
197,2022-02-27 18:00:45.550898176,197.5282408649352,15.477704430954745,0.20975710504152553,279.3581229874796,319.23587615841046,0.013782815157257006,39.877753170930866,113.81377870277106,0.1338738984398754,0.47145431952220124,0.47145431952220124,12.529952142647398,699.7187136222892,26.216721656895203,-46.237463343651115,33.54221124761158,279.3581229874796,-4.577539917522482,-16.834731963444746,97.87277842461869,2.952181564482834
198,2022-02-27 22:07:10.313807360,198.61781563893882,11.753722887962411,0.19832531260055747,279.867440424496,321.35657448421455,0.017345877204875328,41.48913405971852,109.06424810133468,0.14112411360115457,0.8344399502528729,0.8344399502528729,11.27275967856251,565.8285046760399,42.448612626786556,-49.78540680736949,-26.08703471694169,279.867440424496,-11.93157167127714,9.286091832551616,104.01278478221806,2.7120806322906734
199,2022-02-28 02:46:54.611548672,199.49490314203825,12.415278192346575,0.1097788089842109,271.6425630510618,293.8726868401336,0.009120019063656367,22.26983042090193,111.90169189889373,0.14925269947998931,1.6046899979415816,1.6046899979415816,10.562763096953184,475.40395489133374,71.19882313969977,-65.96398914528675,6.854732149797516,271.6425630510618,4.806444226678955,-14.457790479534072,116.62125510582361,2.3459274461061264
