,lon,br_ind,part_ind,his_ind,br,vsw,npp,na,tp,ta,perp,para,oxy,car,feo
649,75.67,5798,5718.0,1278.0,-2.7558600536446995,498.90924,0.1549223434576527,0.0065667330107722,93.97115,961.8049,20.024533747773308,1.6809919880014244,0.15651193,4.7352123,0.101378046
650,75.05,5799,5719.0,1279.0,-2.732549827957785,486.44257,0.0866141367182481,0.0055126731008791,103.193245,815.3398,3.411175545111534,48.96306227885979,0.1454811,5.7824025,0.09390558
651,76.3,5800,5720.0,1280.0,-2.764382067986401,491.62332,0.5518891938898528,0.0053031098559311,75.80161,641.69305,7.458135847678262,9.251479908279585,0.16127996,5.708948,0.114541575
652,76.04,5801,5721.0,1281.0,-2.768650324758166,491.62915,0.5661263044292749,0.0086255706068535,60.89752,1290.1777,11.984202831884536,26.636632587690315,0.21648857,6.78284,0.09490032
653,77.8,5802,5722.0,1282.0,-2.774185206841317,493.46863,0.9469835094903124,0.0037465948423346,62.366222,431.90747,3.698406930378901e-06,11.374249213902294,0.1953029,6.4370465,0.09092517
654,77.54,5803,5723.0,1283.0,-2.759250481174389,510.57846,1.1435956693260312,0.0057268263891915,61.21048,797.6243,4.369724432947097,18.374708422654315,0.15919976,4.5414243,0.09691057
655,79.54,5804,5724.0,1284.0,-2.7085093961104763,528.2316,1.6257855345892478,0.009095451136913,65.15209,360.3147,2.638661959734101,8.349782959480295,0.15427724,4.4165215,0.08177038
656,82.67,5805,5725.0,1285.0,-2.6735261267702826,517.08057,1.3665377110007328,0.0147150393368745,58.724087,512.0771,17.42730369185617,2.4481313259318553,0.16790678,5.5624356,0.08476816
657,82.05,5806,5726.0,1286.0,-2.697211591389693,497.32507,0.7615459212403335,0.0102724684925353,56.638092,437.64047,15.470573582948578,2.0818316041729648,0.19584003,5.6635585,0.071307264
658,83.55,5807,5727.0,1287.0,-2.7020389149582047,485.3022,0.4520852637991043,0.0074314675128977,60.559063,399.46158,3.034487766126184,8.835229695621114,0.16105115,6.736139,0.07276536
659,84.79,5808,5728.0,1288.0,-2.643128055933325,473.21558,0.337776362838687,0.0065721965461044,59.19156,1991.1957,13.316121658694536,48.94715901211837,0.18560533,5.123106,0.080009125
660,84.17,5809,5729.0,1289.0,-2.6671679966960533,482.5265,0.3631852264590373,0.0049573656423918,61.177204,333.16513,14.034824878193247,0.8551485602553035,0.12540562,5.034126,0.09397591
661,85.67,5810,5730.0,1290.0,-2.700315925013534,477.1655,0.2415884949617891,0.0085160915510923,67.622795,1036.9308,16.620338786945343,14.378915874092273,0.17123535,6.2564216,0.087008364
662,85.05,5811,5731.0,1291.0,-2.678880489018588,481.8673,0.4193350471426528,0.0012826385154308,56.839817,-0.00036897813,1.1222419196418629e-06,-1.129186665741248e-05,0.17237659,6.0479956,0.07622317
663,86.29,5812,5732.0,1292.0,-2.692075183785107,487.43082,0.4592979394762364,0.0069045257864262,59.99333,520.2235,5.729620685697717,10.631158745816357,0.13861614,5.3902297,0.09134021
664,87.8,5813,5733.0,1293.0,-2.7589535199793,478.1995,0.303844156474652,0.0040353549623101,55.607265,372.28308,1.3515872923815337,25.714285893020143,0.13814074,6.2276387,0.08289628
665,87.54,5814,5734.0,1294.0,-2.786521964632397,472.70068,0.1934336398935287,0.0066415407402401,63.082935,1070.7344,21.064037448497285,4.544487141927176,0.1468856,5.1022,0.09371018
666,88.42,5815,5735.0,1295.0,-2.7730695714674307,478.1049,0.2191861638315693,0.0072776070912963,63.329105,822.0374,11.123876819741943,14.583103329511555,0.15179396,5.8140826,0.081865646
667,89.54,5816,5736.0,1296.0,-2.7597177538880224,488.7532,0.1769491261792901,0.0055204328765924,69.383125,719.321,1.7989802957334196,56.25907856767864,0.20412894,5.0911646,0.08246379
668,90.54,5817,5737.0,1297.0,-2.750358070552312,506.75708,0.087327746546726,0.005015956524123,93.522095,423.6146,2.0098805747214725,6.086961679361247,0.18563735,6.125499,0.08636681
669,91.67,5818,5738.0,1298.0,-2.754904817234164,501.54956,0.0352716777871901,0.0016598766534532,93.768715,80.70218,6.177258623833173e-05,1.1815360907102213,0.15316553,3.8682945,0.085949056
670,91.05,5819,5885.0,1299.0,-2.7464842766146207,540.7849,0.4995403079432259,0.0045829278415275,52.25568,798.98944,5.194976686063706,42.614746995602374,0.14619313,6.11508,0.07029683
671,92.3,5820,5886.0,1300.0,-2.762346554850493,529.7868,0.3762190908758024,0.0071627003609713,51.18985,399.86703,4.198937838330923,10.674055494750768,0.12073763,7.2100163,0.0891183
672,93.54,5821,5887.0,1301.0,-2.7504508280951043,521.9348,0.4576720710670597,0.0108295548682361,60.43423,932.60077,8.009308653432633,21.087046748680443,0.15255651,4.962344,0.10246437
673,94.79,5822,5888.0,1302.0,-2.7660126091152426,529.9708,0.3713996376386054,0.0022275415499671,52.212933,150.59474,-1.352385701536565e-08,13.015638215377798,0.17475314,4.367807,0.08149793
674,94.17,5823,5889.0,1303.0,-2.772045422980729,524.9716,0.468366029304941,0.0060566930308586,56.7258,531.5345,2.736166463958038,15.786835077801927,0.20725128,8.028804,0.090369105
675,96.3,5824,5890.0,1304.0,-2.7784740367897767,525.7126,0.4675507362623541,0.0092543944924712,52.478806,353.0397,5.722765272810852,7.605596380016188,0.18062893,6.654323,0.08990273
676,96.04,5825,5891.0,1305.0,-2.7644382761026587,514.2489,0.2640916794707597,0.0045480907537692,51.225605,431.97232,18.592209704488184,0.8519949868833504,0.16034769,5.2069707,0.10089828
677,97.55,5826,5892.0,1306.0,-2.7074560896406648,511.321,0.3281622168630737,0.0016846071118685,55.18941,956.6779,-8.958485415712853e-08,33.12428909506076,0.17593108,5.323025,0.0901076
678,98.8,5827,5893.0,1307.0,-2.6829051477785937,497.33325,0.2426063621949731,0.0059376968004567,61.54832,649.29987,4.522095135083508,15.610084764346906,0.14838423,6.4825377,0.09689466
679,99.42,5828,5894.0,1308.0,-2.700142436212825,539.678,0.3659445907982856,0.003320799988929,62.6102,392.8502,1.4541139660668287,22.523465363637992,0.19691688,6.075222,0.10116776
680,100.67,5829,5895.0,1309.0,-2.736690285443573,548.76044,0.5225182046932576,0.0027350120357965,61.489635,533.1288,1.6726639970161006,16.377927352176787,0.17546596,4.8371563,0.09820558
681,100.05,5830,5896.0,1310.0,-2.795305595365225,538.7407,0.5098227771130337,0.0029915742268363,60.960083,716.3792,-1.4097195208746692e-06,25.03258978958772,0.21560188,5.6695766,0.100505605
682,101.3,5831,5897.0,1311.0,-2.8506707876775645,536.0241,0.4270206270105074,0.0055264986636839,63.35812,213.9784,1.0166337762488318,6.010461991028722,0.19814488,6.561066,0.10957943
683,102.04,5832,5898.0,1312.0,-2.8193798864449287,543.1035,0.4536529830461975,0.0044488728416583,52.90549,775.36163,27.485190048748542,2.507267245166322,0.14563859,5.797337,0.11664237
684,103.8,5833,5899.0,1313.0,-2.7759895933792382,551.9543,0.6487998160545163,0.006016815023703,56.42041,413.44278,13.41818658137179,0.8972900261147706,0.15031523,5.4365363,0.10363047
685,103.29,5834,5900.0,1314.0,-2.7457600049069435,548.63727,0.483414834588038,0.0056440814552784,60.78655,1119.1222,2.3540471497863384,73.71100478967078,0.15209076,4.563559,0.10591746
686,104.79,5835,5901.0,1315.0,-2.7523877102117065,549.16046,0.6250933280740294,0.0028485204454991,61.85435,1051.8232,0.6276703908050236,72.33482177374488,0.14284757,5.504256,0.11684896
687,105.42,5836,5902.0,1316.0,-2.75229038415015,552.29376,0.587060179376583,0.0050179780157124,56.75807,517.82684,3.0026471582924903,15.085857793791524,0.17483918,5.290897,0.10935033
688,106.54,5837,5903.0,1317.0,-2.785663598797592,543.3272,0.6450793281374435,0.0019285761783537,56.856857,856.8149,-1.1000395565326173e-06,29.418705505856877,0.13588391,4.863593,0.10536796
689,106.04,5838,5904.0,1318.0,-2.8133663654656984,567.25836,0.47941935796736,0.0036663090961409,61.135983,879.4229,1.5977319035290571,25.999840597423077,0.20823674,4.58955,0.1143316
690,107.8,5839,5905.0,1319.0,-2.8184654337175954,537.1583,1.0010794777862462,0.0064799325203814,57.52707,320.12253,2.015833658438861,18.609480419766815,0.18839876,6.0730724,0.14057903
691,107.17,5840,6074.0,1320.0,-2.743960243995517,495.9148,0.5237607370876938,0.0072563392973731,97.62818,735.99567,2.6553236591312848,31.780205289298824,0.17183943,5.6481113,0.12926212
692,108.42,5841,6075.0,1321.0,-2.67840037114868,508.75613,0.5133919309398574,0.0227708635921758,92.79553,452.22403,9.044132867237462,0.936713606759936,0.15412886,4.5286827,0.13236137
693,109.05,5842,6076.0,1322.0,-2.68226391982512,496.73746,0.5770020401762341,0.008896844193422,86.698555,354.36588,1.9280784744045256,14.805012073264736,0.18614155,6.122931,0.12612928
694,110.04,5843,6077.0,1323.0,-2.674012581019551,496.29254,0.7638248662750029,0.0148308885687936,77.25934,1236.818,7.046545545306963,57.43749121447002,0.19523272,6.8913636,0.13428193
695,114.42,5844,6078.0,1324.0,-2.675251019505255,497.05936,0.9070692434796064,0.0174137492121039,78.29194,786.6175,2.8956304066988534,44.34151595869846,0.23239069,5.8743916,0.13116387
696,115.05,5845,6079.0,1325.0,-2.684360950672484,501.95682,1.0080141966406362,0.0112561262571561,76.94134,437.2759,4.51139007182957,6.885962784304056,0.19738083,6.2673845,0.1307827
697,116.67,5846,6080.0,1326.0,-2.692163761954795,498.70065,1.1706856690473446,0.020953340102206,66.869934,584.3739,4.345669051471584,25.28534797193559,0.18172489,6.150408,0.1268277
698,116.04,5847,6081.0,1327.0,-2.656328069955026,494.39233,1.2658606965408676,0.0126397704399018,88.92158,1009.4583,5.453118187288955,39.77416126006855,0.22162239,5.85795,0.13555983
699,117.54,5848,6082.0,1328.0,-2.661483412844404,504.00284,1.2909863974178244,0.0138200037666822,70.55557,528.5442,6.658141069810036,8.297595465244386,0.18739812,5.6191025,0.1341724
700,118.17,5849,6083.0,1329.0,-2.673515690912986,503.82965,1.109326785457153,0.019416832574384,75.916435,661.6705,6.83268548843744,10.786399020945577,0.21163566,6.2398105,0.12600257
701,120.05,5850,6084.0,1330.0,-2.652268252432233,502.82248,1.2246636609449568,0.0042471131270649,67.29507,322.49118,1.4223032939700553,18.02321700690296,0.22163858,5.9498453,0.13548775
702,121.67,5851,6085.0,1331.0,-2.6495758974064767,505.8188,1.5541057537461762,0.0092774975738946,68.43145,731.3725,7.353309877552096,14.245034220506618,0.22056685,7.396204,0.11844998
703,121.04,5852,6086.0,1332.0,-2.674068420126028,510.0222,1.5380534979757985,0.0182397839720358,67.47352,573.88513,15.28706189058588,1.5753343106971343,0.19496615,6.924112,0.13364632
704,122.3,5853,6087.0,1333.0,-2.700849267403849,507.20105,1.0126949265161158,0.0128775917121114,71.71165,956.50995,19.42420357858365,6.675505642651136,0.20475139,5.175044,0.13609554
705,123.29,5854,6088.0,1334.0,-2.716684326278723,513.79663,1.4637796894693986,0.009449118507519,79.36439,321.09042,1.1831800820714802,14.493506717966682,0.1934793,5.385842,0.13362318
706,124.29,5855,6089.0,1335.0,-2.74077574830308,521.0686,1.7510385725768507,0.0078015072168227,78.03426,725.429,5.453483966314212,18.29472602740472,0.17248324,5.225162,0.1272927
707,125.42,5856,6090.0,1336.0,-2.7596643182096767,519.58746,1.9847844538252155,0.0190518224398102,77.96949,916.6517,20.511468978809468,2.451497253688113,0.20576902,6.1567273,0.10938538
708,126.05,5857,6091.0,1337.0,-2.751721534171326,524.0153,1.795189209181132,0.0147684924385492,74.64786,597.9377,14.008155688884829,1.770671694217619,0.19655037,6.495731,0.12388871
709,66.19,5858,6092.0,1338.0,-2.730152296712831,532.61066,2.0382058323651724,0.009224398975504,73.02883,1081.3616,26.569985500466895,2.097192362797892,0.18496034,6.067899,0.14241946
710,67.68,5859,6093.0,1339.0,-2.739142642991959,522.79126,1.977141355365337,0.0124524365630441,77.61611,649.62836,1.7467399527005303,30.339881255838613,0.22002183,8.709093,0.14359169
711,67.06,5860,6094.0,1340.0,-2.7990979462952312,545.8909,2.066090942565616,0.0140993438491687,73.90362,868.0425,14.003397660620365,4.227768650771745,0.23014125,6.7306595,0.18762101
712,68.82,5861,6263.0,1341.0,-2.8102204093364618,540.55426,0.1364990944144748,0.0009445751935371,64.68838,8.0398495e-06,-3.1028023828400412e-06,2.742993539474539e-06,0.2472599,7.442281,0.20066707
713,69.69,5862,6264.0,1342.0,-2.779896456363892,552.09314,0.1411359378255575,0.0011857117052176,72.89027,0.0,0.0,0.0,0.26090616,12.070931,0.21373045
714,69.43,5863,6265.0,1343.0,-2.763721720784777,546.13995,0.1072230669524629,0.0007121661459344,65.30599,0.0010236842,1.2775245702404076e-05,1.7655605207464526e-05,0.23448654,10.620128,0.22227243
715,70.57,5864,6266.0,1344.0,-2.7542503796475546,548.91724,0.1323632509284674,0.0012018741102883,55.342205,-6.318484e-06,-2.049453884314835e-06,1.632509703828623e-06,0.21815835,11.293652,0.2411667
716,70.31,5865,6267.0,1345.0,-2.7268046926743,547.4283,0.1220037168499856,0.0011856773197734,74.348366,0.0,0.0,0.0,0.20811783,8.212369,0.23195696
718,72.68,5867,6269.0,1347.0,-2.7195121051070914,530.54944,0.1924437052511595,0.0014649248331708,63.909466,143.19963,-1.2427218599191942e-06,3.679084524131391,0.22381961,6.339246,0.27390334
719,72.32,5868,6270.0,1348.0,-2.7063244534869675,531.78577,0.1649370159476754,0.0024005788801175,85.281,385.30746,3.517956695550382e-06,8.904313287220935,0.19145411,6.4902062,0.24014543
720,72.06,5869,6271.0,1349.0,-2.705047414480395,526.0728,0.1717937470742642,0.0022512602009405,61.825623,982.41455,3.815145723049832,23.44150785156611,0.22704759,7.381487,0.23637529
721,73.82,5870,6272.0,1350.0,-2.675347336003352,531.2827,0.1941489257131153,0.0005511023741265,80.31664,0.00022046233,5.5344970620902554e-06,-8.589085618790717e-06,0.25440475,6.719955,0.22466147
722,74.43,5871,6273.0,1351.0,-2.674157572340659,551.853,0.1784903991469151,0.0029272492798396,83.56093,1538.476,2.139414921207301,26.986718300370747,0.23248754,7.4383187,0.23470838
723,75.31,5872,6274.0,1352.0,-2.6554249773701044,533.49927,0.1446508218640415,0.0039661125533395,86.16199,452.4519,1.7398604773650614,28.053230407675187,0.21853179,7.038834,0.2258007
724,76.57,5873,6275.0,1353.0,-2.657512638196107,514.8123,0.1822303909479604,0.0020125604383048,83.30589,834.09296,-6.501936107067246e-07,19.830043549121605,0.24748264,8.913768,0.1922574
725,77.18,5874,6276.0,1354.0,-2.624991069927174,552.902,0.153456608313553,0.0029893447611036,108.834145,1265.7745,0.6152742638975011,21.958250903696257,0.25888732,8.534804,0.1856994
726,78.57,5875,6277.0,1355.0,-2.587981553295008,548.85626,0.1991019777346464,0.0056201735418246,82.94097,1490.6343,1.7635108261859924,30.38705375702706,0.27320105,10.370946,0.17027067
727,78.31,5876,6278.0,1356.0,-2.622889898673257,541.843,0.2455302615705982,0.0027971639304735,73.31315,584.19257,1.9635761807952936,12.735953112041742,0.23224452,9.590003,0.15571865
729,79.81,5878,6280.0,1358.0,-2.668447070949464,532.4197,0.1620828603297675,0.0070869774020084,81.79316,345.50684,1.5825208027708622,6.471785836614282,0.25511596,7.592079,0.20359041
731,80.81,5880,6282.0,1360.0,-2.5854675429343543,539.93695,0.091087875208771,0.0017025274716309,66.15503,327.39783,-5.121507086879258e-06,8.898850929706349,0.22699496,6.9546833,0.234015
732,80.07,5881,6283.0,1361.0,-2.60690607419238,521.88715,0.1122396607752846,0.0046593216982045,66.737305,1008.6421,10.703683086377868,18.1223246942107,0.27809745,7.5260744,0.24525052
733,80.43,5882,6452.0,1362.0,-2.660546879973003,603.9845,0.0551459235315868,0.0057832548966192,123.72665,214.91338,4.105146877954991,0.0601733609188216,0.252899,6.2925944,0.23215105
734,81.69,5883,6453.0,1363.0,-2.656905577708821,600.1428,0.0511217106092205,0.0050693135391605,199.99487,740.79877,1.6337219539532888,4.708887567109615,0.23866524,12.3826,0.2149203
735,81.43,5884,6454.0,1364.0,-2.6186080449756206,615.0756,0.0526500862852953,0.0076712496098362,123.64163,397.3295,5.306819473298088,0.9917775439937818,0.20170896,8.793373,0.24193296
736,81.07,5885,6455.0,1365.0,-2.590392226333432,641.0079,0.0690767279123072,0.0176558609372858,143.46584,1113.2579,7.430935991350154,7.967723631160948,0.20085183,11.75201,0.19081908
737,82.31,5886,6456.0,1366.0,-2.5829248112716043,668.6933,0.0321829924002596,0.0093805457755306,70.572014,397.80795,3.376844603945249,8.21236197906206,0.22768378,9.704629,0.19357505
738,83.82,5887,6457.0,1367.0,-2.5869203244509364,608.4935,0.0490476513607998,0.0100106415556654,109.68264,647.52826,4.356213519207587,6.797144153953231,0.23189677,8.708484,0.24864028
739,84.43,5888,6458.0,1368.0,-2.60449496001567,537.8558,0.0818130481194687,0.005818993285701,107.28778,634.01544,1.2289893088058268,32.185446521117925,0.20188643,13.312988,0.23606563
740,85.32,5889,6459.0,1369.0,-2.5980738634625693,567.25726,0.0688605829092868,0.007844633785599,149.23314,185.59727,2.1538204617563697,0.33456946174662394,0.21078096,6.192528,0.2162653
741,86.56,5890,6460.0,1370.0,-2.588470501406408,629.2516,0.0612046698897648,0.0066699723948262,99.31197,286.45004,1.0247768326258586,12.891247973419201,0.22322063,9.704981,0.20058264
742,87.18,5891,6461.0,1371.0,-2.6261151166227563,599.755,0.049700209761685,0.0129030779469618,104.16086,306.07382,2.8588775418022916,3.50186890136686,0.20673756,10.394417,0.20440045
743,88.69,5892,6462.0,1372.0,-2.651255325311054,628.3772,0.0567126697185934,0.0057459265659643,145.761,342.39584,1.1871227054206916,7.892778677695121,0.20418362,13.4751,0.20067151
744,88.07,5893,6463.0,1373.0,-2.68256214933281,621.6683,0.0384714718886547,0.0087494064656853,103.54441,980.22296,7.605094209983865,10.768254837356727,0.2573257,14.24113,0.20068553
745,89.19,5894,6464.0,1374.0,-2.639626495474878,564.4446,0.0586884710514458,0.0056426301374563,111.06797,715.1941,7.164715584501217,1.1565527771635928,0.29159418,10.91406,0.23444624
746,90.81,5895,6465.0,1375.0,-2.6210827292072865,556.74133,0.0576804515107398,0.0065032156864626,132.5201,906.4756,1.073106220841372,51.09912676505555,0.39834863,14.895094,0.14313717
747,90.19,5896,6466.0,1376.0,-2.601701244503306,574.01013,0.0878951855264619,0.004596230470077,139.60107,615.0044,9.089539115383607,0.39961887172349386,0.32192937,10.959122,0.116562195
748,91.32,5897,6467.0,1377.0,-2.555810537665229,549.4158,0.0576539854525196,0.0081302803521558,149.58266,865.62054,1.8855768650786786,8.654499192871738,0.28863811,10.569687,0.10982734
749,92.56,5898,6468.0,1378.0,-2.5317555631511484,613.8505,0.0488876037289628,0.0072611435549508,155.88026,675.4362,1.1135893806688941,27.07179408894153,0.24841152,10.465532,0.21737479
750,93.81,5899,6469.0,1379.0,-2.504565104388754,586.211,0.0526507740425911,0.0111997838487134,103.1827,812.9349,1.7203076575891543,44.69274763784359,0.31601325,11.06842,0.17394029
751,93.19,5900,6470.0,1380.0,-2.480197207110624,581.95685,0.0595581377909111,0.005765371777874,144.70897,416.64407,6.728635302163118,0.1834527959652392,0.24591307,11.674868,0.16077164
752,94.43,5901,6471.0,1381.0,-2.418741167744427,503.47278,0.0409046000725665,0.0051211513069708,287.3046,861.5034,13.142732343761649,0.14386620686175708,0.24971983,10.290531,0.18614432
753,95.68,5902,6472.0,1382.0,-2.41545649539555,587.5799,0.053397950540286,0.006956843635484,139.23688,1215.3177,0.8598012412226346,81.76226262699103,0.25045377,8.316109,0.16330385
754,95.32,5903,6641.0,1383.0,-2.4557576699636283,523.0728,0.3003267855321248,0.0023510615075506,62.5524,170.41878,1.4094422538124892e-05,4.873230359612439,0.24106969,5.8164797,0.19277701
755,95.06,5904,6642.0,1384.0,-2.455087343915783,515.10516,0.3214137634089484,0.0081951248974989,81.43573,173.34326,1.0234763547281538,8.366639462659647,0.25938678,10.451248,0.16334312
756,96.57,5905,6643.0,1385.0,-2.4352811966505183,531.0328,0.319159975477038,0.0019763240393542,50.653614,74.52662,3.253099438088043,1.3201897686763775e-05,0.23814684,8.995745,0.1620604
757,97.82,5906,6644.0,1386.0,-2.398356094846268,524.43854,0.3337272638007629,0.0036996035949654,59.330353,82.949,1.6444538198148975,-2.0489963057711013e-06,0.24972862,8.915988,0.17902316
758,97.19,5907,6645.0,1387.0,-2.440610769402778,528.11676,0.3105676788202011,0.0020233402589734,52.75117,74.55471,3.087654812151861,1.384430711914735e-05,0.23389348,5.9885364,0.19555455
759,98.44,5908,6646.0,1388.0,-2.4585307257789286,521.0948,0.3281235272161045,0.0039831621856597,57.886806,51.149136,0.3543878423163475,1.3060772328337904,0.21169667,4.1413975,0.18915258
760,98.18,5909,6647.0,1389.0,-2.481392204442461,521.7238,0.3283180295811331,0.0065042552203482,58.264668,1427.1514,67.44411411846362,0.8323406054551306,0.19892299,5.484252,0.16536263
761,99.69,5910,6648.0,1390.0,-2.493122159254788,520.7091,0.2278706329485633,0.0011813119030938,55.215485,0.0,0.0,0.0,0.18237321,2.1036258,0.16068345
762,99.07,5911,6649.0,1391.0,-2.500694895922601,522.03345,0.3087492363150435,0.0034495708533063,49.450775,405.98306,1.7341267581672777,13.410452693114681,0.1732424,3.627389,0.18487617
763,100.32,5912,6650.0,1392.0,-2.4973225399579726,524.2081,0.2931980675442188,0.0069782216909156,51.463757,820.2153,8.869313327126271,20.242788402668204,0.1285639,1.9459878,0.106742255
765,102.93,5914,6652.0,1394.0,-2.523242377056369,483.1871,0.1242270905554297,0.0031961689533974,68.995056,179.41353,0.6048510938264056,13.553731145157027,0.109773256,1.7206187,0.1391535
766,102.57,5915,6653.0,1395.0,-2.5054525155146625,492.66547,0.1388502667306768,0.0041464827308377,52.698883,501.83432,0.7906132103697654,16.32751296128701,0.11327015,1.3922096,0.13379212
767,102.31,5916,6654.0,1396.0,-2.492042550251437,487.10254,0.1332549937136624,0.0006886186397538,47.075073,-0.00026367742,2.2923748052712402e-05,-2.3239108806790796e-05,0.101556376,1.5085669,0.14399959
768,103.56,5917,6655.0,1397.0,-2.467545461399624,481.8235,0.1005198230929482,0.0035701356419613,61.104843,308.77267,0.4843071876942356,36.15269493131548,0.10417316,2.77958,0.12955196
770,104.07,5919,6657.0,1399.0,-2.391872277764456,485.2918,0.067657170492741,0.0015827254121448,51.92726,-0.00032025584,2.365287915868051e-07,-1.0247491461781307e-05,0.1509624,2.5022361,0.12684488
771,105.68,5920,6658.0,1400.0,-2.400525789828712,494.46527,0.0670265051662031,0.0021328505549291,72.40261,184.96828,-1.8096962407100768e-05,4.453986209261596,0.11896599,2.7134495,0.13978748
772,105.06,5921,6659.0,1401.0,-2.398328966321051,488.45267,0.127120371900634,0.0011973097749803,59.33949,-6.318484e-06,-2.4229112236165865e-06,1.278862487743209e-06,0.10822383,2.6751502,0.1440337
773,106.81,5922,6660.0,1402.0,-2.407934657378116,497.0785,0.0883197688643801,0.0082583647076664,56.06186,939.5467,4.58268407054076,25.12498712385785,0.11902957,3.3452003,0.14299452
774,106.18,5923,6661.0,1403.0,-2.4084239121414885,487.42462,0.1332876528337916,0.0010639438851044,53.022808,-5.688297e-05,-7.147430396205934e-06,3.9007422867761424e-05,0.13326363,2.736161,0.13405263
775,107.44,5924,6830.0,1404.0,-2.3907073223872293,516.6725,1.922396898932399,0.0151855444903027,59.480335,354.2041,3.8072605140809612,14.13788434312565,0.13136145,2.603038,0.14060597
776,108.69,5925,6831.0,1405.0,-2.3431246886464208,504.56284,2.0363972899244205,0.0095866250939532,60.969727,607.42816,5.874773246945903,14.449888745873631,0.14185941,2.4132261,0.13575438
777,108.06,5926,6832.0,1406.0,-2.419822840129493,519.1513,1.6364425644893323,0.0188158330005216,70.99496,643.9539,7.233371772830703,10.874917692891543,0.14372942,2.657098,0.1385638
778,109.68,5927,6833.0,1407.0,-2.5230872516418428,570.99304,1.0169322411527155,0.0081817914039731,58.513874,841.68353,5.499585642796215,39.85544254243062,0.13515055,2.7309506,0.14532173
779,109.32,5928,6834.0,1408.0,-2.5399325062062923,584.2589,0.8977092325684174,0.0099869298340953,72.11618,636.73926,10.641216902961292,2.978315005356483,0.104350105,1.982232,0.15450355
780,110.31,5929,6835.0,1409.0,-2.544863223746987,568.4103,1.2288803207035095,0.0070912188614536,68.64219,794.90576,8.543889301398556,15.609597909454346,0.11636886,1.7596629,0.15502764
781,114.69,5930,6836.0,1410.0,-2.5390468300969258,561.176,0.9634393030776008,0.0106996781470294,62.32588,766.6587,6.9587495396645105,18.875637996767747,0.11095652,1.2586045,0.16069472
782,115.68,5931,6837.0,1411.0,-2.549634634567516,552.78723,1.44186247867756,0.0156318724359325,59.387707,818.7822,9.323805957736212,19.957895398414625,0.10729345,2.7366655,0.16069141
783,115.32,5932,6838.0,1412.0,-2.5445765661910085,532.6526,1.5417559954569304,0.0078666971156134,60.492664,1258.0868,6.338828654927117,40.59850899913992,0.09392106,2.5321603,0.15072693
784,116.82,5933,6839.0,1413.0,-2.532903790479354,525.28143,1.3174549411934566,0.0098221585660644,61.638943,727.04266,5.626382888620233,18.547883012201016,0.121225394,2.5309784,0.15796585
785,116.31,5934,6840.0,1414.0,-2.5005530065052937,500.00964,1.3443066725984063,0.0124244660624953,63.1516,396.5935,3.5940766059591365,9.642226815850362,0.109774165,2.5589259,0.113952115
786,117.81,5935,6841.0,1415.0,-2.4580381656644232,515.40247,1.1704650190041443,0.0111970214353874,55.628582,739.3548,22.16461014168299,2.7089435167674965,0.08504842,1.993467,0.11186516
787,117.18,5936,6842.0,1416.0,-2.43114199297805,507.66156,1.2093112842509508,0.0118434016443661,54.83524,547.1468,9.062550468934118,10.952478182987829,0.06786401,1.4204149,0.12717964
788,118.81,5937,6843.0,1417.0,-2.4209288979552746,518.09686,1.2517305161116368,0.0124105262606261,58.962494,570.9931,6.695361535422352,13.124453229554886,0.06824175,1.3641944,0.12712745
789,118.44,5938,6844.0,1418.0,-2.432469911850357,521.1879,1.3988346605460178,0.0110642694888989,63.919537,796.4534,8.887703652789263,16.169427771419972,0.060493283,1.158541,0.117556
790,119.68,5939,6845.0,1419.0,-2.438224871722144,534.3939,1.260472090261045,0.016231941989828,59.158466,788.3575,11.521407765955454,15.38088051868587,0.050579708,1.0475378,0.12728357
791,119.32,5940,6846.0,1420.0,-2.455263936579115,538.7681,1.4054002875859442,0.0102633561250409,58.179413,804.73535,23.483728477443705,2.474691970905707,0.050505586,0.93695986,0.11912025
792,120.68,5941,6847.0,1421.0,-2.407898239669104,512.75446,1.082404826564814,0.0125464532715364,59.016678,1045.0688,10.776342798998119,25.211170379780025,0.04775227,0.8701989,0.12125888
793,120.32,5942,6848.0,1422.0,-2.405588783430199,524.4843,1.5096199884264725,0.0145683499857577,56.250885,670.4661,8.465551173342334,15.911341322166395,0.052108914,0.94592893,0.11239353
794,121.31,5943,6849.0,1423.0,-2.421487844159436,525.8526,1.8995821074698975,0.0124771545083861,64.13734,756.7988,5.690504008836333,19.968630951432168,0.057858173,0.85165673,0.1264362
795,122.57,5944,6850.0,1424.0,-2.4452904906680475,527.21545,1.43261976497448,0.0088209117296447,57.465286,789.4499,7.976138364652891,20.420766880536565,0.06278753,0.8943269,0.13350342
796,123.57,5945,7019.0,1425.0,-2.475397252091737,559.49603,0.0101632199212844,0.0021491464757478,133.87585,728.39813,2.1118715767712797e-06,6.984354554535593,0.04751993,0.83963406,0.12746765
797,124.56,5946,7020.0,1426.0,-2.480464389900368,540.102,0.0163211579030517,0.0020382778700531,204.52608,687.7773,-9.376092725936223e-06,3.942303633147983,0.055646963,0.9835391,0.12755418
798,125.69,5947,7021.0,1427.0,-2.519229389153451,571.4132,0.007717977287232,0.0011827802353199,134.1958,155.00923,7.543235223805351e-05,1.4145976487993064,0.07156778,0.95816636,0.13114616
