Time,lon,pdens,adens,pvel,avel,Ahe,vap,B,radius,BrR2,mag,edens,ed,Br,Bt,Bn,vr,vt,vn,vA,MA,use_dens,sigmac,sigmar
2022-02-24 20:00:00,75.78129336466867,8.875934661293815,0.0925570863790018,238.30748895238094,322.7364396796537,0.011225605333436887,84.42895072727272,391.0766181016876,0.07959317129672573,-2.2445742446056274,-2.2445742446056274,8.422929820417712,1329.6225643664259,-354.25972482425556,23.326730576977297,12.130414870834334,238.30748895238094,-12.298412352185426,-0.8240261627763346,242.99744346358824,0.9808441299583149,1329.6225643664259,0.930317242078613,-0.22084886018040897
2022-02-24 20:20:00,76.28765563095368,10.001963396420281,0.10060001159774927,249.18501210091992,340.2174299012446,0.010174588228273647,91.03241780032468,393.9083975879717,0.07907287786858168,-2.236993806791796,-2.236993806791796,8.47146153004343,1354.9001443131476,-357.813910320475,-31.50514419207487,43.29427794226392,249.18501210091992,-36.202990553045254,22.25272161516572,242.4560417208926,1.0279879674254053,1354.9001443131476,0.9542635448076022,-0.08654553226430266
2022-02-24 20:40:00,76.80462899950179,8.300817190169612,0.09456855296697816,259.51028228016776,354.24521058982685,0.012303411516212764,94.7349283096591,397.47306085303717,0.07855621043422792,-2.0674522985820953,-2.0674522985820953,8.504253558873614,1378.1197846168316,-334.97849800962143,88.76627496671993,-87.46992204997936,259.51028228016776,6.135940991607143,-50.492745571102205,242.56189761811885,1.0690657856756558,1378.1197846168316,0.9419015138085853,-0.19837272892106836
2022-02-24 21:00:00,77.32350663067972,8.9466175975899,0.09066488961395602,258.00202030442676,354.93787258972213,0.010518580543657643,96.93585228529535,394.3450599350595,0.07805179992833092,-2.2157124044926877,-2.2157124044926877,8.409980383630682,1380.4298442329746,-363.7386461229133,38.60967337226177,17.789771313466925,258.00202030442676,-14.249792787540846,9.06950068313853,240.47995575768522,1.0729727624967478,1380.4298442329746,0.9329937892716869,-0.16784327514853803
2022-02-24 21:20:00,77.85248352092547,9.800165260179378,0.09325430096223397,271.90626844494045,376.72983991341994,0.009907119399218012,104.82357146847944,392.26845780314636,0.07755174177500113,-2.1743209941714405,-2.1743209941714405,8.398917222150029,1396.4741688617962,-361.53476043588256,-10.64118299093541,-2.4888651483803756,271.90626844494045,-44.057809125498515,-0.4940730457784087,237.82222083090204,1.1434393724779106,1396.4741688617962,0.9404781771660989,-0.17543348854609836
2022-02-24 21:40:00,78.3915831194554,9.567030005267329,0.08919696383816203,287.61177618209746,400.10581702974446,0.010272864458123794,112.49404084764697,390.20859593648265,0.07705612346708418,-2.072761398881964,-2.072761398881964,8.597066281788372,1447.9082054305666,-349.030651534181,-12.207478696215956,38.41556746976439,287.61177618209746,-46.23302652623936,21.503347167353443,232.3471671495481,1.2386238427684917,1447.9082054305666,0.9070491547235024,-0.24278811896801994
2022-02-24 22:00:00,78.93276806868873,8.353326802792212,0.09840503802920543,299.57177447423544,423.5956852771959,0.012397477853228598,124.02391080296049,399.48229368015416,0.07657238826622403,-2.138693956422042,-2.138693956422042,8.800003302890856,1500.895793253069,-364.80946177137304,88.73260866311587,-30.41280390232122,299.57177447423544,-4.4135627378121765,-24.64948349425932,233.64613953940597,1.2823230204783769,1500.895793253069,0.7903472463010875,-0.3339187411113432
2022-02-24 22:20:00,79.50017540064394,8.172776272270188,0.10444532219744827,305.7591522858689,430.78680021722323,0.013533280069856903,125.02764793135437,396.3047781894535,0.07607945442914031,-2.1190900157193155,-2.1190900157193155,9.056512712505688,1564.6177274283964,-366.1734144720688,99.11786942298015,1.4061330218668293,305.7591522858689,-4.628628693037956,-7.871855779461348,227.02328809395382,1.3480422385123298,1564.6177274283964,0.8662824890031481,-0.31308764069832634
2022-02-24 22:40:00,80.083872267586,9.41411727800473,0.11022727970530245,324.1644585181485,444.93595905927407,0.012977200559681552,120.77150054112555,404.5176605121433,0.0755871261883275,-1.9880930681336533,-1.9880930681336533,9.1181138171433,1595.934526084714,-347.9411877303618,25.192476112427805,-38.729191146320964,324.1644585181485,-36.33461531961039,-26.871265388552448,229.4980546013029,1.4156860940585252,1595.934526084714,0.9002259954249087,-0.3351930607361835
2022-02-24 23:00:00,80.66133456015766,8.465267245039625,0.09509339724794609,327.70751531588206,440.1224298532197,0.011474176729748986,112.41491453733767,418.12820093395993,0.07511387935358817,-2.0268109633663376,-2.0268109633663376,9.00729537872604,1596.4693510287022,-359.2818459194862,107.2203271725907,-111.17526507039214,327.70751531588206,3.8180258095007447,-63.39219618225784,237.13961639322073,1.3827171108787037,1596.4693510287022,0.9536133595614261,-0.1815631642901464
