 r	t	p
   1.0000000000000000      	   1.7252828757353955      	   3.3182534855086838
   1.0000000000000000      	   1.7242091313327197      	   3.3250045808634794
   1.0000000000000000      	   1.7237396884590703      	   3.3276436337374751
   1.0000000000000000      	   1.7230161771773662      	   3.3319629310204437
   1.0000000000000000      	   1.7220464664998438      	   3.3351083567727944
   1.0000000000000000      	   1.7210964047431545      	   3.3376742105349697
   1.0000000000000000      	   1.7192366276725608      	   3.3427353947067502
   1.0000000000000000      	   1.7173277203475745      	   3.3476847773812408
   1.0000000000000000      	   1.7157328142858483      	   3.3515683985996358
   1.0000000000000000      	   1.7123007968693662      	   3.3584529150292091
   1.0000000000000000      	   1.7109443794618484      	   3.3609158836122663
   1.0000000000000000      	   1.7133578658397495      	   3.3559401459476765
   1.0000000000000000      	   1.7130701002372717      	   3.3563249410060725
   1.0000000000000000      	   1.6948029770122206      	   3.3880705614866278
   1.0000000000000000      	   1.6910808805777680      	   3.3931556361995612
   1.0000000000000000      	   1.6938934729468458      	   3.3891582613787419
   1.0000000000000000      	   1.6894792834371037      	   3.3951782762723237
   1.0000000000000000      	   1.6397237805592824      	   3.4504194629984317
   1.0000000000000000      	   1.6126855775415587      	   3.4752731709554414
   1.0000000000000000      	   1.6350773505622247      	   3.4548353523379074
   1.0000000000000000      	   1.4194256776596468      	   3.7155530868770956
   1.0000000000000000      	   1.3721410301964223      	   3.7394829474080220
   1.0000000000000000      	   1.5495990509425845      	   3.5333833277371403
   1.0000000000000000      	   1.4043704327557329      	   3.7250594364836327
   1.0000000000000000      	   1.3646465492933573      	   3.7420291227456861
   1.0000000000000000      	   1.3221203847711376      	   3.7564031525474877
   1.0000000000000000      	   1.3022308424965587      	   3.7642376102599377
   1.0000000000000000      	   1.2973820446241009      	   3.7663056464975826
   1.0000000000000000      	   1.2956156742459606      	   3.7670736746091165
   1.0000000000000000      	   1.2873192306984069      	   3.7710489314772304
   1.0000000000000000      	   1.2833152830623955      	   3.7731319497110953
   1.0000000000000000      	   1.2791424047345092      	   3.7755107502707439
   1.0000000000000000      	   1.2761892865933029      	   3.7773237758651188
   1.0000000000000000      	   1.2723713674476855      	   3.7798813848576271
   1.0000000000000000      	   1.2752716084418882      	   3.7778450309598650
   1.0000000000000000      	   1.2705957215118924      	   3.7810921578883212
   1.0000000000000000      	   1.2696085878111243      	   3.7817945398858090
   1.0000000000000000      	   1.2675560768723857      	   3.7833638249973172
   1.0000000000000000      	   1.2642116239664456      	   3.7861508626073253
   1.0000000000000000      	   1.2633289190575803      	   3.7868939627103386
   1.0000000000000000      	   1.2611214960582886      	   3.7889448838486324
   1.0000000000000000      	   1.2599881388758896      	   3.7900427416975457
   1.0000000000000000      	   1.2594779777342462      	   3.7905180214301226
   1.0000000000000000      	   1.2594781698043487      	   3.7904533491504449
   1.0000000000000000      	   1.2595760875228881      	   3.7902856652243995
   1.0000000000000000      	   1.2592353981892170      	   3.7905854150459790
   1.0000000000000000      	   1.2616680958606734      	   3.7880605318836373
   1.0000000000000000      	   1.2593378436420206      	   3.7903516109779627
   1.0000000000000000      	   1.2565100228260639      	   3.7934659651558542
   1.0000000000000000      	   1.2553434002385093      	   3.7948223979314619
   1.0000000000000000      	   1.2572761320340757      	   3.7924393325249395
   1.0000000000000000      	   1.2570796971438511      	   3.7926016498788502
   1.0000000000000000      	   1.2528427725863931      	   3.7979437720270339
   1.0000000000000000      	   1.2532818957107354      	   3.7972501797089455
   1.0000000000000000      	   1.2521306735283306      	   3.7988288632080964
   1.0000000000000000      	   1.2522573763133813      	   3.7985635634872401
   1.0000000000000000      	   1.2524937511383485      	   3.7981434032548886
   1.0000000000000000      	   1.2504069111287193      	   3.8013098508669372
   1.0000000000000000      	   1.2499892335000378      	   3.8019358682306299
   1.0000000000000000      	   1.2568469992375408      	   3.7923806294108271
   1.0000000000000000      	   1.2572534615001585      	   3.7918606128677190
   1.0000000000000000      	   1.2497609832198924      	   3.8020733688592645
   1.0000000000000000      	   1.2558089651513971      	   3.7934187273678410
   1.0000000000000000      	   1.2576753112724006      	   3.7912241520596512
   1.0000000000000000      	   1.2574495062594808      	   3.7914187876050840
   1.0000000000000000      	   1.2498827889655819      	   3.8015323583814804
   1.0000000000000000      	   1.2507847284670395      	   3.7999797926216345
   1.0000000000000000      	   1.2511288699920315      	   3.7993729832443552
   1.0000000000000000      	   1.2481385734849200      	   3.8044605897125559
   1.0000000000000000      	   1.2489061220797826      	   3.8029245262808731
   1.0000000000000000      	   1.2500123728701404      	   3.8008549332506250
   1.0000000000000000      	   1.2483857704509236      	   3.8036405046035902
   1.0000000000000000      	   1.2476290633373359      	   3.8050295935785829
   1.0000000000000000      	   1.2476341043245582      	   3.8049332229793897
   1.0000000000000000      	   1.2469895173670369      	   3.8061576911276735
   1.0000000000000000      	   1.2463485766892088      	   3.8074240533814052
   1.0000000000000000      	   1.2468798875358562      	   3.8062115937513368
   1.0000000000000000      	   1.2488902346125534      	   3.8022499067202165
   1.0000000000000000      	   1.2504233168669519      	   3.7996476319100001
   1.0000000000000000      	   1.2462503094463731      	   3.8072843023574703
   1.0000000000000000      	   1.2474986269014217      	   3.8046213123835613
   1.0000000000000000      	   1.2502159959522448      	   3.7997784505556824
   1.0000000000000000      	   1.2490245788866745      	   3.8016601776906058
   1.0000000000000000      	   1.2489479765066043      	   3.8017230916947420
   1.0000000000000000      	   1.2488682374845363      	   3.8017922004742202
   1.0000000000000000      	   1.2486503118516783      	   3.8021029646077396
   1.0000000000000000      	   1.2479035677059511      	   3.8033837800182160
   1.0000000000000000      	   1.2497248742099789      	   3.8001791274863592
   1.0000000000000000      	   1.2492678757895312      	   3.8008572242815606
   1.0000000000000000      	   1.2496276736808656      	   3.8002123287874707
   1.0000000000000000      	   1.2488103895395406      	   3.8014963140830704
   1.0000000000000000      	   1.2511575319950758      	   3.7977925148872762
   1.0000000000000000      	   1.2492378391543957      	   3.8006604931236034
   1.0000000000000000      	   1.2527120083384555      	   3.7955669513312413
   1.0000000000000000      	   1.2602110302468172      	   3.7873669619614891
   1.0000000000000000      	   1.2625991393208764      	   3.7852418467043853
   1.0000000000000000      	   1.2486901163085098      	   3.8013283153283517
   1.0000000000000000      	   1.2563961586185219      	   3.7910226333854933
   1.0000000000000000      	   1.2533159116652384      	   3.7945580443611924
   1.0000000000000000      	   1.2536103985611493      	   3.7941460417702855
   1.0000000000000000      	   1.2549717716549882      	   3.7924801181574628
   1.0000000000000000      	   1.2509976934998024      	   3.7975066856317810
   1.0000000000000000      	   1.2498618160663222      	   3.7991206549299652
   1.0000000000000000      	   1.2503974137205867      	   3.7982717234294379
   1.0000000000000000      	   1.2733575487643063      	   3.7771019993154233
   1.0000000000000000      	   1.2680740853096335      	   3.7807030259459093
   1.0000000000000000      	   1.2601998064719437      	   3.7870128887032597
   1.0000000000000000      	   1.2572422177063283      	   3.7897946777690183
   1.0000000000000000      	   1.2521868437954637      	   3.7955632567536637
   1.0000000000000000      	   1.2568416252362276      	   3.7901361137170775
   1.0000000000000000      	   1.2527921346680788      	   3.7946982456217766
   1.0000000000000000      	   1.2540243860396707      	   3.7931493210463092
   1.0000000000000000      	   1.2555719556908040      	   3.7913691817416182
   1.0000000000000000      	   1.2610176880311303      	   3.7860975362057592
   1.0000000000000000      	   1.2685501526963407      	   3.7801654716086448
   1.0000000000000000      	   1.2676216831879974      	   3.7808151273006514
   1.0000000000000000      	   1.2700515329880437      	   3.7790728708332084
   1.0000000000000000      	   1.3337570844333102      	   3.7508972492273105
   1.0000000000000000      	   1.3332643967281022      	   3.7510533999759681
   1.0000000000000000      	   1.3385978534216978      	   3.7492973678335986
   1.0000000000000000      	   1.6013784482863911      	   3.4826424318584319
   1.0000000000000000      	   1.6439802651073501      	   3.4431237567208308
   1.0000000000000000      	   1.3482809305300134      	   3.7462213874836032
   1.0000000000000000      	   1.3257591573698784      	   3.7535909934819891
   1.0000000000000000      	   1.4301078368231737      	   3.7061216926638281
   1.0000000000000000      	   1.3186392603552608      	   3.7560960703890229
   1.0000000000000000      	   1.3133488939447848      	   3.7580605235617743
   1.0000000000000000      	   1.3116972259750546      	   3.7586984972403483
   1.0000000000000000      	   1.2934890936505647      	   3.7662059807673267
   1.0000000000000000      	   1.2925928675765719      	   3.7666018615019152
   1.0000000000000000      	   1.3021415846826363      	   3.7624805490847866
   1.0000000000000000      	   1.3640320052943882      	   3.7411410660752318
   1.0000000000000000      	   1.3510961032082482      	   3.7452777284158665
   1.0000000000000000      	   1.5322613470218438      	   3.5511658258398797
   1.0000000000000000      	   1.3253908627684448      	   3.7536251211355918
   1.0000000000000000      	   1.3170489133212384      	   3.7565862560554986
   1.0000000000000000      	   1.3242010752524589      	   3.7540257383151987
   1.0000000000000000      	   1.3023406037345435      	   3.7623323138750160
   1.0000000000000000      	   1.3652725845139042      	   3.7406894704918043
   1.0000000000000000      	   1.3228867251642422      	   3.7544604881603516
   1.0000000000000000      	   1.3179830764553526      	   3.7562016097399820
   1.0000000000000000      	   1.6506552990665573      	   3.4360197178269667
   1.0000000000000000      	   1.6414904798370040      	   3.4452863219870631
   1.0000000000000000      	   1.4481376699832653      	   3.6877930338108640
   1.0000000000000000      	   1.5749702801023515      	   3.5058087173828438
   1.0000000000000000      	   1.7089694789117003      	   3.3487621738912416
   1.0000000000000000      	   1.7111507311481584      	   3.3407269968446971
   1.0000000000000000      	   1.7122549396093720      	   3.3355923785120138
   1.0000000000000000      	   1.7096156533957774      	   3.3461970372302363
   1.0000000000000000      	   1.7021626708213498      	   3.3657792502153066
   1.0000000000000000      	   1.7121563292485018      	   3.3356794830110426
   1.0000000000000000      	   1.6958055773439675      	   3.3787852430063823
   1.0000000000000000      	   1.7109519239331414      	   3.3408912733873839
   1.0000000000000000      	   1.7093437223774557      	   3.3467254874656183
   1.0000000000000000      	   1.7118590631749853      	   3.3366795641910745
   1.0000000000000000      	   1.7125547871667472      	   3.3280693896563909
   1.0000000000000000      	   1.7124058756414486      	   3.3329194659404999
   1.0000000000000000      	   1.7101478364484470      	   3.3434790099263183
   1.0000000000000000      	   1.7125277652549256      	   3.3220146339658059
   1.0000000000000000      	   1.7122115593381990      	   3.3338472929617824
   1.0000000000000000      	   1.7113076543396164      	   3.3385579277454109
   1.0000000000000000      	   1.7124054018731896      	   3.3298711473224447
   1.0000000000000000      	   1.7115551690362445      	   3.3371804825976312
   1.0000000000000000      	   1.7123476930918449      	   3.3291471555959617
   1.0000000000000000      	   1.7123179969952702      	   3.3285820354253000
   1.0000000000000000      	   1.7122761196832168      	   3.3317980649678232
   1.0000000000000000      	   1.7122841407280291      	   3.3311501005976307
   1.0000000000000000      	   1.7124675359176602      	   3.3176152929016718
   1.0000000000000000      	   1.7122267848511199      	   3.3297945154999331
