 r	t	p
   1.0000000000000000      	   1.3849925571688455      	   2.1401419080672537
   1.0000000000000000      	   1.3851656451509478      	   2.1417932770116255
   1.0000000000000000      	   1.3849214381269164      	   2.1393591155558025
   1.0000000000000000      	   1.3847631420478426      	   2.1377288635616960
   1.0000000000000000      	   1.3849858227670229      	   2.1399214960403508
   1.0000000000000000      	   1.3843744332448711      	   2.1334652409237056
   1.0000000000000000      	   1.3842568512241422      	   2.1320371667814180
   1.0000000000000000      	   1.3846068963756251      	   2.1359521823774807
   1.0000000000000000      	   1.3844715768590687      	   2.1344563605970199
   1.0000000000000000      	   1.3843380816478144      	   2.1328615926884589
   1.0000000000000000      	   1.3840107976599385      	   2.1288559682332338
   1.0000000000000000      	   1.3841470325767864      	   2.1304901304230830
   1.0000000000000000      	   1.3837780099623707      	   2.1257697076067124
   1.0000000000000000      	   1.3835813820727108      	   2.1230560008129817
   1.0000000000000000      	   1.3837703718865222      	   2.1255642794100140
   1.0000000000000000      	   1.3841488142884235      	   2.1303289856715226
   1.0000000000000000      	   1.3838206795662658      	   2.1261481763262093
   1.0000000000000000      	   1.3846066623975810      	   2.1350605521509780
   1.0000000000000000      	   1.3847547529657160      	   2.1365805926459287
   1.0000000000000000      	   1.3845113496321892      	   2.1339094198634885
   1.0000000000000000      	   1.3844044230364654      	   2.1326210067382165
   1.0000000000000000      	   1.3843002727370521      	   2.1313422855515602
   1.0000000000000000      	   1.3841998841847798      	   2.1300867754738508
   1.0000000000000000      	   1.3841031439463216      	   2.1288453700874488
   1.0000000000000000      	   1.3840075854017584      	   2.1275960841880419
   1.0000000000000000      	   1.3839129165574069      	   2.1263404933056305
   1.0000000000000000      	   1.3838234500523625      	   2.1250816215501529
   1.0000000000000000      	   1.3837340281261179      	   2.1238237071458688
   1.0000000000000000      	   1.3840811069251573      	   2.1283365201568389
   1.0000000000000000      	   1.3838218467362058      	   2.1249114086798038
   1.0000000000000000      	   1.3840436565359162      	   2.1277732032838097
   1.0000000000000000      	   1.3832891401262009      	   2.1176692817869585
   1.0000000000000000      	   1.3839089533499811      	   2.1259452849869667
   1.0000000000000000      	   1.3838830589012536      	   2.1255445913789544
   1.0000000000000000      	   1.3836795285454691      	   2.1227481644172399
   1.0000000000000000      	   1.3838621002396514      	   2.1251606025555643
   1.0000000000000000      	   1.3838198872787129      	   2.1245405834165889
   1.0000000000000000      	   1.3836650508159918      	   2.1224085775638653
   1.0000000000000000      	   1.3835383793885399      	   2.1206917634017359
   1.0000000000000000      	   1.3835631262520045      	   2.1209682726540051
   1.0000000000000000      	   1.3836288083535608      	   2.1217801651073449
   1.0000000000000000      	   1.3838496629642163      	   2.1246974562254022
   1.0000000000000000      	   1.3830564030477455      	   2.1139938865456092
   1.0000000000000000      	   1.3836895969073537      	   2.1224472988963128
   1.0000000000000000      	   1.3837530448595132      	   2.1232497868824063
   1.0000000000000000      	   1.3832603821951830      	   2.1165791143864046
   1.0000000000000000      	   1.3833382075015783      	   2.1176032378454086
   1.0000000000000000      	   1.3838186239209902      	   2.1239873210627649
   1.0000000000000000      	   1.3836974308515837      	   2.1223118570172281
   1.0000000000000000      	   1.3831969375018665      	   2.1155560732745693
   1.0000000000000000      	   1.3832647033476027      	   2.1164022220641128
   1.0000000000000000      	   1.3834629980012303      	   2.1190757450379141
   1.0000000000000000      	   1.3833596745214791      	   2.1176051450832447
   1.0000000000000000      	   1.3834798122566168      	   2.1192064295868889
   1.0000000000000000      	   1.3835554738978579      	   2.1201643819544262
   1.0000000000000000      	   1.3836715684798384      	   2.1216358080794500
   1.0000000000000000      	   1.3831527883609647      	   2.1146403349681533
   1.0000000000000000      	   1.3828309799336864      	   2.1051539276950590
   1.0000000000000000      	   1.3829699702627578      	   2.1118324775356156
   1.0000000000000000      	   1.3832216709090568      	   2.1154173697724099
   1.0000000000000000      	   1.3835482136414545      	   2.1197875660350363
   1.0000000000000000      	   1.3833481733066468      	   2.1170011539147864
   1.0000000000000000      	   1.3830414783796312      	   2.1127428079415855
   1.0000000000000000      	   1.3828856777588672      	   2.1100342332619060
   1.0000000000000000      	   1.3828395323244049      	   2.1089335326631864
   1.0000000000000000      	   1.3829136025802031      	   2.1104393497747154
   1.0000000000000000      	   1.3835432418643394      	   2.1194402550434761
   1.0000000000000000      	   1.3832679731167830      	   2.1156580499577600
   1.0000000000000000      	   1.3830521347295439      	   2.1125852915596854
   1.0000000000000000      	   1.3830199519648163      	   2.1034005389073700
   1.0000000000000000      	   1.3828598697613643      	   2.1053758703415002
   1.0000000000000000      	   1.3832279571955104      	   2.1013569895276718
   1.0000000000000000      	   1.3831054233821380      	   2.1025878281623460
   1.0000000000000000      	   1.3835963938762046      	   2.0985640929431546
   1.0000000000000000      	   1.3836504342294345      	   2.0982261929031267
   1.0000000000000000      	   1.3847369836492249      	   2.0918289740758076
   1.0000000000000000      	   1.3849016126794829      	   2.0907346194575505
   1.0000000000000000      	   1.3851405255635436      	   2.0884351278268709
   1.0000000000000000      	   1.3853358143971055      	   2.0863513127643056
   1.0000000000000000      	   1.3855066086322141      	   2.0844716470496945
   1.0000000000000000      	   1.3856382947321773      	   2.0828288161416912
   1.0000000000000000      	   1.3857516264212539      	   2.0814105613643301
   1.0000000000000000      	   1.3858337813679324      	   2.0802019898540283
   1.0000000000000000      	   1.3859091855850152      	   2.0791982938495046
   1.0000000000000000      	   1.3860044926855140      	   2.0783804471974525
   1.0000000000000000      	   1.3859673635580221      	   2.0787115607981232
   1.0000000000000000      	   1.3859487469245082      	   2.0789126844778423
   1.0000000000000000      	   1.3860959810130331      	   2.0778763403355751
   1.0000000000000000      	   1.3859969964619907      	   2.0785575019928992
   1.0000000000000000      	   1.3860923951164266      	   2.0779378530946886
   1.0000000000000000      	   1.3862975759873761      	   2.0771799200184624
   1.0000000000000000      	   1.3861977130645076      	   2.0774983240122560
   1.0000000000000000      	   1.3864485524772348      	   2.0768904484059942
   1.0000000000000000      	   1.3869280495414495      	   2.0764878426191711
   1.0000000000000000      	   1.3869283621354440      	   2.0764906551522597
   1.0000000000000000      	   1.3091285822881988      	   1.5439085151723453
   1.0000000000000000      	   1.3092022844092250      	   1.5438289905288802
   1.0000000000000000      	   1.3107123396329232      	   1.5421587654264968
   1.0000000000000000      	   1.3106854842778310      	   1.5421902862607066
   1.0000000000000000      	   1.3117036381350236      	   1.5410693732962002
   1.0000000000000000      	   1.3108280309377167      	   1.5420363104658892
   1.0000000000000000      	   1.3120569140705554      	   1.5406862219051898
   1.0000000000000000      	   1.3117714614353115      	   1.5410008824948020
   1.0000000000000000      	   1.3129868824637279      	   1.5396796550883398
   1.0000000000000000      	   1.3142130199205329      	   1.5382913509257359
   1.0000000000000000      	   1.3168269064304323      	   1.5352324142700482
   1.0000000000000000      	   1.3241457953841971      	   1.5268360634342311
   1.0000000000000000      	   1.3181276668392736      	   1.5336961030261593
   1.0000000000000000      	   1.3211853748092866      	   1.5300892084904087
   1.0000000000000000      	   1.3210351974512005      	   1.5302637996199804
   1.0000000000000000      	   1.3203701082795054      	   1.5310430231566230
   1.0000000000000000      	   1.3287497686301906      	   1.5221948251737147
   1.0000000000000000      	   1.3416050529188859      	   1.5101880766418450
   1.0000000000000000      	   1.3307913355283048      	   1.5202027677360850
   1.0000000000000000      	   1.3301512601880043      	   1.5208330928373039
   1.0000000000000000      	   1.3280443134643420      	   1.5228880579323303
   1.0000000000000000      	   1.3273664698995600      	   1.5235574101483274
   1.0000000000000000      	   1.3404791551566737      	   1.5111699950703394
   1.0000000000000000      	   1.3238148560961902      	   1.5272205528527218
   1.0000000000000000      	   1.3263677934015936      	   1.5245664437925095
   1.0000000000000000      	   1.3251260640203937      	   1.5258439846764165
   1.0000000000000000      	   1.3270824916461916      	   1.5238530311829706
   1.0000000000000000      	   1.3280614597904199      	   1.5228896611165899
   1.0000000000000000      	   1.3345980622471409      	   1.5165614923290032
   1.0000000000000000      	   1.3233257600585593      	   1.5277617916234874
   1.0000000000000000      	   1.3252919409999735      	   1.5256850255441996
   1.0000000000000000      	   1.3265325532145589      	   1.5244181802924863
   1.0000000000000000      	   1.3513015022792267      	   1.5026891168597243
   1.0000000000000000      	   1.3252401888843093      	   1.5257465946762609
   1.0000000000000000      	   1.3383051897320570      	   1.5131304002131334
   1.0000000000000000      	   1.3443189895151142      	   1.5079846862527195
   1.0000000000000000      	   1.3992322588653090      	   1.4751930247240490
   1.0000000000000000      	   1.3738941457364209      	   1.4882138034718457
   1.0000000000000000      	   1.3380358084021373      	   1.5133863615975567
   1.0000000000000000      	   1.3377071230065429      	   1.5136902867256048
   1.0000000000000000      	   1.3341386825445642      	   1.5170304547351681
   1.0000000000000000      	   1.3377362783511073      	   1.5136689224155033
   1.0000000000000000      	   1.3600148279288986      	   1.4967099433836430
   1.0000000000000000      	   1.3628947944614394      	   1.4948408621328397
   1.0000000000000000      	   1.3458582254971883      	   1.5067832431499266
   1.0000000000000000      	   1.3652075822296617      	   1.4933786025152171
   1.0000000000000000      	   1.3476338607581488      	   1.5054218156751566
   1.0000000000000000      	   1.3585629195421491      	   1.4976856411638870
   1.0000000000000000      	   1.3491674419990134      	   1.5042852179806345
   1.0000000000000000      	   1.3496647758843194      	   1.5039232237349758
   1.0000000000000000      	   1.3666806369593867      	   1.4924814251359839
   1.0000000000000000      	   1.3670204938703048      	   1.4922763733458180
   1.0000000000000000      	   1.3787782736631033      	   1.4855552108493506
   1.0000000000000000      	   1.3741319708273649      	   1.4881171871182921
   1.0000000000000000      	   1.3748737096153469      	   1.4877029520782301
   1.0000000000000000      	   1.4291928340038296      	   1.4607747694369531
   1.0000000000000000      	   1.3817188695556135      	   1.4840015802433688
   1.0000000000000000      	   1.3910452611879647      	   1.4792647883805723
   1.0000000000000000      	   1.5281794918454294      	   1.4108916082712832
   1.0000000000000000      	   1.6968318813430274      	   1.1985988277512258
   1.0000000000000000      	   1.5888616181016426      	   1.3753887196884440
   1.0000000000000000      	   1.6064732440448561      	   1.3621746847149070
   1.0000000000000000      	   1.6446710479426132      	   1.3197259959491898
   1.0000000000000000      	   1.5466370334262922      	   1.4009801555491039
   1.0000000000000000      	   1.4783258385611853      	   1.4365205661141822
   1.0000000000000000      	   1.5916525062386413      	   1.3734246246688622
   1.0000000000000000      	   1.7293061129697647      	   1.1395963136114686
   1.0000000000000000      	   1.8456055682177133      	  0.88854908158042334
   1.0000000000000000      	   1.7030630330125429      	   1.1855456503069264
   1.0000000000000000      	   1.7480593300779335      	   1.1091488008385639
   1.0000000000000000      	   1.7745105675075799      	   1.0607759939141765
   1.0000000000000000      	   1.7862301677292169      	   1.0354745505730958
   1.0000000000000000      	   1.7849618608682127      	   1.0383290648000589
   1.0000000000000000      	   1.8560735420073335      	  0.86547827848490300
   1.0000000000000000      	   1.8630771165624582      	  0.84574605281599458
   1.0000000000000000      	   1.8671644416695918      	  0.83156092354699518
   1.0000000000000000      	   1.8703770170547502      	  0.82051642231603195
   1.0000000000000000      	   1.8712782342017793      	  0.81755400797691635
   1.0000000000000000      	   1.8740982360286873      	  0.80857271384838525
   1.0000000000000000      	   1.8775582595138203      	  0.79818247598744230
   1.0000000000000000      	   1.8749940899833977      	  0.80584338431927782
   1.0000000000000000      	   1.8715106701247548      	  0.81685906711298695
   1.0000000000000000      	   1.8751503008369743      	  0.80539536864946337
   1.0000000000000000      	   1.8780394203380222      	  0.79685409834258991
   1.0000000000000000      	   1.8872573521527842      	  0.77131212920828107
   1.0000000000000000      	   1.8854112972490031      	  0.77660712959569633
   1.0000000000000000      	   1.8849310917640438      	  0.77795642865612991
   1.0000000000000000      	   1.8887130857854868      	  0.76693946147035352
   1.0000000000000000      	   1.8905276235100366      	  0.76101652343329218
   1.0000000000000000      	   1.8829337333292315      	  0.78345809046782533
   1.0000000000000000      	   1.8858273587532439      	  0.77549939988279548
   1.0000000000000000      	   1.8841971118783043      	  0.78004044780892168
   1.0000000000000000      	   1.8807236677432480      	  0.78948712181199765
   1.0000000000000000      	   1.8855240153389579      	  0.77638879653935944
   1.0000000000000000      	   1.8861310310120587      	  0.77468828808864898
   1.0000000000000000      	   1.8877981423509804      	  0.76984602821472647
   1.0000000000000000      	   1.8887516617260047      	  0.76693636194846504
   1.0000000000000000      	   1.8873690356373507      	  0.77114597890351966
   1.0000000000000000      	   1.8923883172359144      	  0.75415164405519908
   1.0000000000000000      	   1.8876316749666850      	  0.77039288248965399
   1.0000000000000000      	   1.8937019289730190      	  0.74809049498451141
   1.0000000000000000      	   1.8923033256658268      	  0.75455344333347762
   1.0000000000000000      	   1.8931969655243228      	  0.75062921397860327
   1.0000000000000000      	   1.8930143959103938      	  0.75149733617298131
   1.0000000000000000      	   1.8941372953294136      	  0.74581576524259319
   1.0000000000000000      	   1.8916309654397707      	  0.75727307737626937
   1.0000000000000000      	   1.8924826215044708      	  0.75388599642930954
   1.0000000000000000      	   1.8940173393352169      	  0.74654625720620227
   1.0000000000000000      	   1.8944666259718672      	  0.74397641886741517
   1.0000000000000000      	   1.8947321996014708      	  0.74234088514015450
   1.0000000000000000      	   1.8968869147839624      	  0.72443698909602994
   1.0000000000000000      	   1.8963984415964479      	  0.72933786596400230
   1.0000000000000000      	   1.8945503726504402      	  0.74355406370212884
   1.0000000000000000      	   1.8942362788742586      	  0.74544096886477573
   1.0000000000000000      	   1.8964371313364954      	  0.72906842444047315
   1.0000000000000000      	   1.8964058117842393      	  0.72939409758545470
   1.0000000000000000      	   1.8958060955732012      	  0.73468394164532014
   1.0000000000000000      	   1.8961988472394533      	  0.73135051151154251
   1.0000000000000000      	   1.8963946174917321      	  0.72959300617199574
   1.0000000000000000      	   1.8966852047244971      	  0.72681902104392238
   1.0000000000000000      	   1.8970514595239529      	  0.72299512070566418
   1.0000000000000000      	   1.8968765324437811      	  0.72492565277174803
   1.0000000000000000      	   1.8977616176524590      	  0.71316252019550852
   1.0000000000000000      	   1.8973956553031905      	  0.71895203693829035
   1.0000000000000000      	   1.8974996048503661      	  0.71756873753702644
   1.0000000000000000      	   1.8976365970300302      	  0.71553509681236127
   1.0000000000000000      	   1.8975712219546703      	  0.71660775467164362
   1.0000000000000000      	   1.8977924799262005      	  0.71284934204071015
   1.0000000000000000      	   1.8978051474645750      	  0.71265128877000927
