,Time,timestamps,lon,BrR2,Br,Bn,Bt,B,olon
9356,2022-03-03 12:52:42.500,1646311917.314,73.59613533784683,-2.360010016456868,-7.940901,-1.4581374,9.688156,12.61128225238876,84.05513276008489
9357,2022-03-03 12:54:47.500,1646312042.313,73.48296079781333,-3.176297715950118,-10.688232,-4.705099,5.619996,12.95996199553228,84.0366979661748
9358,2022-03-03 12:56:52.500,1646312167.312001,73.43785358972583,-2.679832774217917,-9.018227,-5.110342,4.9014745,11.465969904663243,84.01826338060641
9359,2022-03-03 12:58:57.500,1646312292.311001,73.22298618993236,-2.433744533686747,-8.190628,-4.2719984,7.135725,11.672828647744794,83.99982900366714
9360,2022-03-03 13:01:02.500,1646312417.310001,72.82572712024529,-1.2420841153981428,-4.18044,-7.6504354,9.853748,13.156807745447871,83.98139483525324
9361,2022-03-03 13:03:07.500,1646312542.3079948,72.19425768076188,-3.5529422018580044,-11.958808,-1.3371286,3.243558,12.462811487508183,83.96296102374764
9362,2022-03-03 13:05:12.500,1646312667.306995,71.81380500614341,0.5731840164299615,1.9294014,-5.335756,11.057832,12.428536936988277,83.94452727247197
9363,2022-03-03 13:07:17.500,1646312792.305995,71.68840448846535,1.2961808545502247,4.3633785,-6.979404,9.7479725,12.758296124100369,83.92609372982506
9364,2022-03-03 13:09:22.500,1646312917.304996,71.93461478322567,1.057724400956192,3.5608902,-9.513085,8.861845,13.480023072595465,83.90766039564511
9365,2022-03-03 13:11:27.500,1646313042.3039958,72.15044265095904,0.064534697151443,0.21727417,-11.868447,4.411469,12.66366064748733,83.88922727030698
9366,2022-03-03 13:13:32.500,1646313167.302996,72.37166494444097,1.6159253839077918,5.440827,-10.2096615,2.220366,11.780059913364925,83.87079435364907
9367,2022-03-03 13:15:37.500,1646313292.301996,72.69042484238311,-0.3713267851337133,-1.2503415,-10.347581,6.6248345,12.35006957756002,83.8523616457181
9368,2022-03-03 13:17:42.500,1646313417.300996,72.95040318783228,-0.4125013468216448,-1.3890777,-11.388286,7.8426743,13.897126863143829,83.83392914653822
9369,2022-03-03 13:19:47.500,1646313542.299996,73.02317557204313,-1.8998962512623008,-6.3982296,-4.6923776,10.762583,13.371198240516328,83.8154968561418
9370,2022-03-03 13:21:52.500,1646313667.2980008,73.3485476762914,-1.935616929772586,-6.518957,-7.759441,7.8728714,12.833075589322616,83.79706492128383
9371,2022-03-03 13:23:57.500,1646313792.297001,73.61334298890888,-2.803161336935935,-9.441382,-5.495565,8.641822,13.929178590959088,83.77863304854563
