bins,Unnamed: 0.1,Unnamed: 0,lon,pdens,adens,pvel,avel,Ahe,vap,B,radius,BrR2,mag,edens,ed,Br,Bt,Bn,vr,vt,vn,vA,MA,olon
108,4400.0,4400.0,108.38905644204524,7.808583411576648,0.11082347965263349,264.3328768943723,335.29051128051947,0.013922679622602541,70.95763438614718,633.860108389994,0.06325454399897276,-2.4505353338761475,-2.4505353338761475,7.207069756527042,1801.0135247593637,-612.4619499256395,122.94053236518823,-46.70287277937149,264.3328768943723,22.951509283778353,-10.07146003365801,340.1502563970533,0.7792063553672771,106.83756790952359
109,4426.857142857143,4426.857142857143,109.16056468112421,8.06678032289355,0.1327160618406245,274.44678630179345,346.37511295299936,0.0162076466834837,71.92832665120594,632.3074539819376,0.06310076804876306,-2.3081284019464987,-2.3081284019464987,7.04820236401328,1771.393424844018,-579.0281434596552,5.007392084236455,31.650041112252058,274.44678630179345,-16.577759717526284,18.307871501524428,343.3146499586413,0.8252103142207046,107.64799965688982
110,4453.5,4453.5,110.57485460102143,11.092258718696577,0.2224849227707538,242.75461062380953,312.9643143558441,0.018876024399257223,70.25934344112554,615.7533066583151,0.06295205789976845,-2.3078334883164966,-2.3078334883164966,9.10027561694689,2296.1969102014446,-582.1866786933938,-22.6224911886702,12.691586062625975,242.75461062380953,-24.672601541894934,5.7709934848865805,301.1350862114459,0.8322960459978477,108.454481575546
111,4495.580645161291,4495.580645161291,111.56175393705341,11.204116805689301,0.21894221919133708,254.84678810431504,324.07317276253315,0.020743634348048833,69.47166216694596,603.4299657643581,0.06273504801532004,-2.2208022326016517,-2.2208022326016517,9.644886714298426,2450.306296427019,-564.122998735256,77.03130690164222,-13.926596124221346,254.84678810431504,2.045675933736524,-6.06204285807443,277.7237545002396,0.9241708815001064,109.73911708115533
112,4534.545454545455,4534.545454545455,112.35388295139036,12.198521852534164,0.26216261391124007,276.34132531582054,351.46243584218814,0.022129272585510583,75.12111052636757,585.0194635100507,0.06255260315870688,-2.0993048882851038,-2.0993048882851038,10.024106799176815,2561.6029779474375,-536.2887769317441,-63.88071515663841,-81.13677461952724,276.34132531582054,-38.47983572460291,-30.706877424840613,264.3467234058542,1.110928524279336,110.9391350450257
113,4576.678571428572,4576.678571428572,113.59208467330123,11.995276046417477,0.1815814165213759,279.47644486703774,340.0428264981447,0.015732187143474147,60.566381631106985,537.7522954025895,0.06237323084826415,-1.2590259670825488,-1.2590259670825488,10.064084997460373,2587.6858109774516,-322.81063204546984,14.993823919608152,-12.676713761677368,279.47644486703774,-7.410373485374923,-15.683813545807437,248.17459584918373,1.3867473618200514,112.24615797121386
114,4595.85,4595.85,114.50660533030654,10.09427039372442,0.18452281832779927,259.2617696136364,334.4435405405844,0.01883418236059966,75.20627792694805,618.7860277501063,0.0623004582106917,-0.3161595035608662,-0.3161595035608662,8.217502602706382,2116.6024703407747,-80.10293936586706,32.4060053904248,-13.039103190824616,259.2617696136364,14.64272150584578,-10.217107415493128,309.5084511662275,0.8937260853515051,112.8452117671601
115,4625.470588235294,4625.470588235294,115.52763749380311,7.503128195132225,0.136822007409838,253.23762664120193,349.9539628724217,0.018201969135943675,96.71633623121977,653.7045757360856,0.06219449114331696,2.509572425188926,2.509572425188926,6.07058457780475,1569.2469331859727,648.7850161874529,-14.185187581986678,33.28313282364422,253.23762664120193,9.778000299807744,-4.627086300626967,374.85856283749064,0.6775017708221465,113.77352665569386
116,4653.074074074074,4653.074074074074,116.44621499383172,7.016139123408923,0.11956030777181342,250.50812896103895,342.9850351619368,0.016991221937270835,92.47690620089787,674.2247745362189,0.062107050926567264,2.558490990462431,2.558490990462431,5.568637421122458,1443.6114141314579,663.2851813168929,67.88356716367574,33.15762998128006,250.50812896103895,-24.427156396686385,-5.957815122264711,402.46455476872353,0.6225301038589419,114.64337883122774
117,4691.88679245283,4691.88679245283,117.47154779583778,5.221272987347748,0.07855473858141226,261.9218041337907,362.8736026133301,0.01510265218668079,100.95179847953932,671.53293159471,0.06200140559538381,2.542966366519579,2.542966366519579,4.661878727197633,1212.58804234674,661.5055874900746,-20.365007632835,1.3442964068785257,261.9218041337907,11.04374479839051,7.568282490368808,438.21744596698807,0.5969529296153087,115.87266841717403
118,4743.276595744681,4743.276595744681,118.55092570575275,5.021783383834138,0.07314235415365943,293.79529853366495,423.06826810490924,0.014698529944583066,129.27296957124437,661.4465728012489,0.06188909985444156,2.4640286641005007,2.4640286641005007,4.451757592111361,1162.262861581201,643.2946458932537,42.770315543297684,35.402788775733626,293.79529853366495,-31.833821270718293,-14.087223253918024,439.6411287580283,0.6692029191839617,117.50913592468335
119,4785.069767441861,4785.069767441861,119.46268804684404,5.137985758784286,0.08007356626127415,322.7913724675325,462.63118952481625,0.015624213837658947,139.8398170572838,657.2676002317006,0.06182212037671082,2.454505259321586,2.454505259321586,4.400759607387789,1151.43125563989,642.2043461848089,75.03586248337014,42.046704503306316,322.7913724675325,-54.56609460157505,-15.146565018733314,438.8638117726579,0.7358986920025745,118.84641050908344
120,4823.733333333334,4823.733333333334,120.49355734046388,4.901377083509357,0.07580907503324534,338.642392479798,480.0226557200577,0.01546908254623044,141.38026324025975,667.8825285198216,0.06177918481172294,2.4894948667050323,2.4894948667050323,4.282053232697922,1121.935576016993,652.2686426472992,87.69310544582777,-7.713396771292824,338.642392479798,-61.4093529219448,15.897479840274602,451.74708926434386,0.7497139579913199,120.08755976619219
121,4863.224489795918,4863.224489795918,121.47377812776618,3.689529039700566,0.05483785270749198,368.04677888064316,540.1092253467622,0.015550613065135726,172.0624464661189,664.6178035280454,0.061756911501455694,2.427526897172798,2.427526897172798,3.936083553745298,1032.0233485751692,636.489487162613,7.062857876252233,-13.836754100720897,368.04677888064316,-35.908083399541034,0.6321417092431078,469.3744653343374,0.7836120637683804,121.35946225184277
122,4905.705882352941,4905.705882352941,122.49940008038753,3.382400497392688,0.047692545900335184,410.8123023306595,608.74613964795,0.020738336251583812,197.93383731729057,662.7904757039106,0.061754352493993296,2.279221302236076,2.279221302236076,3.7594937051910158,985.8124184975086,597.6626486181785,12.402909651381568,30.34585236108197,410.8123023306595,-45.92824644177067,-39.60205664745352,478.3876725781602,0.8585821605072477,122.76827397543227
123,4930.869565217391,4930.869565217391,123.40260886119526,3.5083312919639376,0.03966587543476281,412.1592594278186,591.3530161415396,0.011982550949447302,179.19375671372106,669.7336697350746,0.061765026853090384,2.291260452679886,2.291260452679886,3.658349866493443,958.9583247395218,600.6092165459322,55.55195993076431,62.85624491513125,412.1592594278186,-63.69572924069735,-51.736228403925274,490.06673521917423,0.841636295010429,123.6850601692456
124,4955.695652173913,4955.695652173913,124.4901021370703,3.5784276373706376,0.033233435497085836,381.31121664596276,550.8381753086769,0.00952678130657037,169.5269586627141,670.2210982401574,0.061784321228427475,2.4412711322306997,2.4412711322306997,3.5814287627996246,938.2073946967862,639.5300948410332,75.65322219880215,31.40973280916091,381.31121664596276,-75.97750885118671,-24.084987055348957,495.86029381000884,0.7694179547290243,124.52572187948134
125,4981.235294117647,4981.235294117647,125.6086417645339,3.6363432951897643,0.022320551208792512,360.1341256837281,509.9773956633562,0.006146314688349606,149.84326997962822,680.4590664243533,0.06181447441085659,2.466492295741009,2.466492295741009,3.400403984167353,889.8992202444848,645.5384675824159,123.99933751120068,16.494797552656422,360.1341256837281,-88.77240097408963,-12.713554666831678,517.1622233885473,0.6994567110933009,125.39193199417129
126,5005.454545454545,5005.454545454545,126.39439819962826,3.6620243313503025,0.021638262528987238,357.5337903714089,502.8274300014758,0.00593984064845285,145.2936396300669,680.9545929379806,0.06184884147987704,2.51012005198309,2.51012005198309,3.451260722382476,902.2058468537239,656.2167009192534,89.05246115648646,9.177666949255206,357.5337903714089,-74.23888868398416,-9.265612305062772,514.177531763431,0.697489451452626,126.17330935319006
127,5051.024390243902,5051.024390243902,127.5281488592801,3.353496648441835,0.020461868899280113,397.46693863266813,578.6151315610812,0.0064267228267106905,181.14819292841304,671.3034555204175,0.06193369790271876,2.312543463425894,2.312543463425894,3.508781603619026,914.7078253977494,602.9643086326433,67.65274626023962,44.004218313862076,397.46693863266813,-82.3493372938215,-40.290712530514725,503.51972893960544,0.7944613953689864,127.6414249837172
128,5082.878787878788,5082.878787878788,128.43993426278533,3.332171533111044,0.0250348686283593,407.51419620884167,635.6783282834842,0.008043291521758837,228.16413207464254,660.3745745134723,0.06200825177460103,2.317595059152357,2.317595059152357,3.61723899655566,940.7005209421636,602.7966357990912,15.816717196488804,72.52940097491688,407.51419620884167,-58.06287198821015,-62.65849993715046,488.40792672949084,0.837745174817866,128.67466440003636
129,5115.857142857143,5115.857142857143,129.50416244885506,3.817792867571562,0.03327362286049463,423.75325419526905,647.1366878161718,0.009132160886968613,223.3834336209029,653.4144130747127,0.06211267695459001,2.343703078760094,2.343703078760094,3.8809743100055303,1005.9334683807054,607.5176324835796,70.91711049533046,41.872958926480706,423.75325419526905,-87.23408432841141,-34.19070977140847,466.8883590524569,0.9086166259084397,129.8854508040699
130,5141.869565217391,5141.869565217391,130.54813818002623,3.867536236371657,0.03375842875930988,409.8406094146434,600.6408208469791,0.009340673806473803,190.80021143233577,660.4474074251891,0.062207300125329476,2.4219441989750323,2.4219441989750323,3.9442666588538753,1019.2578805916992,625.877808848047,49.64032075628108,63.856967388242445,409.8406094146434,-73.25563926511198,-44.98712424953134,468.69727169444377,0.8747681061689476,130.8361875167602
131,,,,,,,,,,,,,,,,,,,,,,,,
132,5170.2,5170.2,132.62083433283644,3.894896910746328,0.03192757998433603,305.90730264675324,455.1918045601732,0.008294063568278713,149.28450191341992,665.7943934917547,0.06231311565280451,2.5318676358797574,2.5318676358797574,3.84363810404976,989.8532449247574,652.0660011767059,-38.86996938546615,31.837941088301797,305.90730264675324,-22.74822063388225,-27.81175405723117,479.6254452590887,0.6387681798973478,131.77975832984202
133,5202.883720930233,5202.883720930233,133.55547261469337,3.6882745591191965,0.03321669216201974,314.7717613661532,450.2078453095741,0.009259084180926726,135.43608394342093,664.4650161240619,0.06244260926218373,2.5051125364709512,2.5051125364709512,4.033207946278105,1034.3225259927276,642.5195040895452,-71.90121648842468,27.58964237164475,314.7717613661532,-2.097863400912152,-28.089473824660477,468.67979320980334,0.6747841892823727,132.81829771554285
134,5247.979166666667,5247.979166666667,134.4745470767834,4.0987198932609905,0.0403112480837674,362.0135566896645,520.2344404779942,0.010224627748991112,158.22088378832973,646.2892384672738,0.0626507172608826,2.410684953049889,2.410684953049889,4.363451311209514,1111.6077994382165,614.2008035807906,-54.290595718038496,57.54598468084146,362.0135566896645,-26.695514236187773,-48.544549077286256,439.39301002523456,0.8262310031173977,134.29898738475134
135,5284.04347826087,5284.04347826087,135.55450007479868,4.602660861841316,0.04425988442835112,376.722596241295,519.5198644673443,0.011971805235692405,142.7972682260493,644.0828771497055,0.06284744846140079,2.4561521715932604,2.4561521715932604,4.362999718787376,1104.6173668711265,621.8376665939285,19.029267909184323,-33.89477186961831,376.722596241295,-67.39164937961321,19.789413822595705,439.05584039376953,0.8582301588143547,135.55471762469463
136,5306.454545454545,5306.454545454545,136.57079007233952,4.485076352361673,0.04394533669932952,347.3004160763479,471.09014832251086,0.01002853540016909,123.78973224616293,656.9577766163679,0.06296860380535438,2.5696603417950588,2.5696603417950588,4.216266115091336,1063.3661156404457,648.0685589099335,-21.056593542812397,15.072852488587584,347.3004160763479,-35.14094739533648,-10.454213179871113,456.45202062778657,0.7610996687897085,136.26585729169147
137,5330.5,5330.5,137.51542650524323,4.299926597281109,0.04184679875447883,330.8314653613054,449.4080167299367,0.00977281886060495,118.57655136863137,657.4681987101163,0.06310337797937188,2.568439732132596,2.568439732132596,4.156278749658414,1043.7721224072939,645.0128891504143,-60.33645596760661,51.76480685413594,330.8314653613054,-11.012051579701964,-46.58288308280636,461.0696899343542,0.7176282835379241,137.01395981059105
138,5357.5,5357.5,138.47822071695737,3.9174197156428248,0.03491894370785325,321.0584109616574,435.7984973971861,0.008985140461051075,114.74008643552875,657.2113111280694,0.06326268245018937,2.573355148901348,2.573355148901348,3.9554554486251816,988.3558472432641,642.9930383480215,-76.38042404899059,26.732019738409313,321.0584109616574,-3.244272348747681,-23.748664437562617,473.68748972508445,0.6779348105043186,137.84988752314035
139,5388.75,5388.75,139.52561947640532,4.027528139057634,0.03111359057538133,315.50891164231604,443.79996303368506,0.008043510851000872,128.29105139136905,651.0794338933356,0.0634579454353029,2.538800341264448,2.538800341264448,3.7751753306130023,937.5451362291725,630.4916960212362,-15.74760057617028,62.767647529229954,315.50891164231604,-44.8717906973564,-48.159898468525434,481.9027475226941,0.6550057508561868,138.81158457891314
140,5416.071428571428,5416.071428571428,140.44629315908776,3.541634485284017,0.022798892631735047,309.7208923508039,440.70060679730983,0.0067224529673300506,130.97971444650588,648.0331884287826,0.06363819708458321,2.5281467400762128,2.5281467400762128,3.614988004384552,892.6326348499941,624.2698817909228,-57.525973862566616,50.63168057849788,309.7208923508039,-28.48141631916651,-45.52633914917378,491.4019071202716,0.6303425772217751,139.6530118816932
